,allow_forking,commit_count,contributor_count,created_at,forks,github_pages,license,name,open_issues,size,star_count,topics_count,total_issue_count,updated_at,url,watchers_count
0,1.0,1360,74,2015-01-14T01:24:07Z,168.0,0.0,"BSD 3-Clause ""New"" or ""Revised"" License",amperser/proselint,339.0,4705.0,3929.0,7.0,467.0,2022-05-07T08:58:25Z,https://github.com/amperser/proselint,3929.0
1,1.0,2118,88,2014-09-12T08:48:56Z,945.0,0.0,Apache License 2.0,androguard/androguard,47.0,87513.0,3953.0,4.0,515.0,2022-05-09T11:11:45Z,https://github.com/androguard/androguard,3953.0
2,1.0,16934,94,2011-08-31T23:20:34Z,1153.0,0.0,Not Found,andresriancho/w3af,1943.0,174042.0,3923.0,5.0,18576.0,2022-05-09T03:40:03Z,https://github.com/andresriancho/w3af,3923.0
3,1.0,1155,58,2013-03-30T08:59:30Z,432.0,1.0,"BSD 3-Clause ""New"" or ""Revised"" License",aaugustin/websockets,19.0,2211.0,3922.0,7.0,872.0,2022-05-09T11:01:47Z,https://github.com/aaugustin/websockets,3922.0
4,1.0,1319,88,2014-08-14T01:56:16Z,765.0,1.0,Other,rasbt/mlxtend,127.0,86460.0,3901.0,7.0,411.0,2022-05-09T10:04:12Z,https://github.com/rasbt/mlxtend,3901.0
5,1.0,339,30,2013-05-20T18:30:39Z,178.0,1.0,MIT License,emre/storm,28.0,449.0,3906.0,3.0,99.0,2022-05-09T15:53:42Z,https://github.com/emre/storm,3906.0
6,1.0,1183,71,2013-09-13T02:18:43Z,238.0,0.0,Other,pytoolz/toolz,107.0,1089.0,3902.0,0.0,209.0,2022-05-09T16:47:17Z,https://github.com/pytoolz/toolz,3902.0
7,1.0,89,7,2016-11-14T12:14:34Z,258.0,0.0,GNU General Public License v3.0,corna/me_cleaner,206.0,124.0,3885.0,0.0,347.0,2022-05-07T17:43:48Z,https://github.com/corna/me_cleaner,3885.0
8,1.0,261,27,2020-04-25T10:11:33Z,1348.0,0.0,Apache License 2.0,Tianxiaomo/pytorch-YOLOv4,311.0,2445.0,3950.0,9.0,465.0,2022-05-09T00:04:03Z,https://github.com/Tianxiaomo/pytorch-YOLOv4,3950.0
9,1.0,767,108,2012-12-08T05:29:00Z,227.0,1.0,MIT License,jisaacks/GitGutter,12.0,2152.0,3872.0,3.0,368.0,2022-05-09T08:53:14Z,https://github.com/jisaacks/GitGutter,3872.0
10,1.0,53,11,2016-06-04T18:42:28Z,840.0,0.0,Not Found,floydhub/dl-docker,70.0,47.0,3876.0,0.0,87.0,2022-05-08T02:26:40Z,https://github.com/floydhub/dl-docker,3876.0
11,1.0,9099,320,2014-01-28T15:51:47Z,1405.0,1.0,Apache License 2.0,googleapis/google-cloud-python,25.0,1781333.0,3877.0,0.0,3368.0,2022-05-06T17:19:02Z,https://github.com/googleapis/google-cloud-python,3877.0
12,1.0,30,2,2018-10-04T06:34:36Z,1588.0,0.0,Not Found,liuhuanyong/QASystemOnMedicalKG,44.0,17735.0,3997.0,0.0,50.0,2022-05-09T15:02:56Z,https://github.com/liuhuanyong/QASystemOnMedicalKG,3997.0
13,1.0,1760,35,2018-11-09T10:38:44Z,477.0,0.0,MIT License,jesse-ai/jesse,6.0,10274.0,3879.0,16.0,60.0,2022-05-09T15:07:18Z,https://github.com/jesse-ai/jesse,3879.0
14,1.0,4564,110,2017-03-24T05:46:23Z,315.0,1.0,MIT License,wandb/client,450.0,54529.0,3879.0,17.0,1701.0,2022-05-09T17:31:16Z,https://github.com/wandb/client,3879.0
15,1.0,45,2,2016-09-21T06:44:49Z,603.0,0.0,MIT License,junyanz/iGAN,14.0,9806.0,3870.0,8.0,29.0,2022-05-08T10:48:13Z,https://github.com/junyanz/iGAN,3870.0
16,1.0,5257,267,2011-02-06T17:14:17Z,1296.0,0.0,GNU General Public License v3.0,CouchPotato/CouchPotatoServer,1267.0,23045.0,3868.0,0.0,0.0,2022-05-08T03:59:55Z,https://github.com/CouchPotato/CouchPotatoServer,3868.0
17,1.0,1118,108,2014-10-16T01:00:17Z,832.0,0.0,Apache License 2.0,NervanaSystems/neon,90.0,9003.0,3861.0,7.0,388.0,2022-04-28T04:32:02Z,https://github.com/NervanaSystems/neon,3861.0
