,allow_forking,commit_count,contributor_count,created_at,forks,github_pages,license,name,open_issues,size,star_count,topics_count,total_issue_count,updated_at,url,watchers_count
0,1.0,2282,47,2019-07-15T01:54:52Z,264.0,0.0,Apache License 2.0,s3prl/s3prl,10.0,125686.0,1242.0,20.0,252.0,2022-05-09T07:09:19Z,https://github.com/s3prl/s3prl,1242.0
1,1.0,30,3,2016-07-04T00:33:27Z,42.0,0.0,Not Found,osnr/horrifying-pdf-experiments,1.0,901.0,1256.0,0.0,5.0,2022-05-03T12:39:15Z,https://github.com/osnr/horrifying-pdf-experiments,1256.0
2,1.0,2795,112,2013-08-05T15:31:30Z,401.0,1.0,MIT License,dj-stripe/dj-stripe,74.0,13563.0,1240.0,10.0,831.0,2022-05-07T19:02:06Z,https://github.com/dj-stripe/dj-stripe,1240.0
3,1.0,374,66,2020-02-13T09:49:34Z,717.0,0.0,Apache License 2.0,PaddlePaddle/Research,100.0,298603.0,1306.0,6.0,121.0,2022-05-09T13:53:17Z,https://github.com/PaddlePaddle/Research,1306.0
4,1.0,222,6,2016-11-24T14:43:31Z,145.0,0.0,MIT License,stampery/mongoaudit,12.0,501.0,1248.0,8.0,44.0,2022-04-28T04:53:13Z,https://github.com/stampery/mongoaudit,1248.0
5,1.0,1539,41,2019-08-19T11:13:01Z,96.0,0.0,MIT License,schemathesis/schemathesis,108.0,6287.0,1239.0,10.0,646.0,2022-05-09T06:11:26Z,https://github.com/schemathesis/schemathesis,1239.0
6,1.0,13,3,2018-07-27T04:08:52Z,260.0,0.0,Apache License 2.0,nywang16/Pixel2Mesh,47.0,5937.0,1250.0,3.0,102.0,2022-05-09T18:11:14Z,https://github.com/nywang16/Pixel2Mesh,1250.0
7,1.0,265,6,2016-04-21T23:27:08Z,128.0,0.0,MIT License,kristovatlas/osx-config-check,86.0,331.0,1240.0,0.0,124.0,2022-05-08T22:59:37Z,https://github.com/kristovatlas/osx-config-check,1240.0
8,1.0,101,9,2017-08-27T23:34:26Z,488.0,0.0,Other,neubig/nn4nlp-code,7.0,12206.0,1239.0,0.0,15.0,2022-05-06T11:38:15Z,https://github.com/neubig/nn4nlp-code,1239.0
9,1.0,12,3,2017-04-27T07:29:23Z,713.0,0.0,"BSD 3-Clause ""New"" or ""Revised"" License",shicai/MobileNet-Caffe,45.0,28678.0,1237.0,5.0,84.0,2022-04-29T07:10:34Z,https://github.com/shicai/MobileNet-Caffe,1237.0
10,1.0,80,,2017-12-16T03:12:19Z,802.0,0.0,Not Found,Jack-Cherish/Deep-Learning,3.0,61476.0,1312.0,5.0,13.0,2022-05-09T12:41:21Z,https://github.com/Jack-Cherish/Deep-Learning,1312.0
11,1.0,8,2,2014-09-24T01:47:29Z,446.0,0.0,MIT License,Newmu/Theano-Tutorials,13.0,249.0,1238.0,0.0,13.0,2022-05-07T12:00:27Z,https://github.com/Newmu/Theano-Tutorials,1238.0
12,1.0,107,23,2010-04-08T15:39:00Z,92.0,1.0,MIT License,JulienPalard/Pipe,6.0,174.0,1251.0,0.0,37.0,2022-05-06T05:10:15Z,https://github.com/JulienPalard/Pipe,1251.0
13,1.0,626,43,2018-10-27T11:19:36Z,77.0,1.0,GNU General Public License v3.0,borgbase/vorta,66.0,2350.0,1238.0,6.0,746.0,2022-05-09T04:44:15Z,https://github.com/borgbase/vorta,1238.0
14,1.0,1010,41,2019-05-12T22:37:24Z,125.0,1.0,MIT License,sfu-db/dataprep,121.0,223663.0,1239.0,13.0,378.0,2022-05-07T10:15:22Z,https://github.com/sfu-db/dataprep,1239.0
15,1.0,2524,97,2018-04-17T16:45:42Z,360.0,0.0,Apache License 2.0,PennyLaneAI/pennylane,180.0,59849.0,1237.0,19.0,641.0,2022-05-09T06:14:28Z,https://github.com/PennyLaneAI/pennylane,1237.0
16,1.0,505,65,2017-09-21T22:10:28Z,319.0,0.0,Apache License 2.0,quantumlib/OpenFermion,64.0,47528.0,1242.0,5.0,247.0,2022-05-09T09:07:17Z,https://github.com/quantumlib/OpenFermion,1242.0
17,1.0,180,12,2018-05-18T04:56:09Z,486.0,0.0,MIT License,qfgaohao/pytorch-ssd,101.0,1075.0,1257.0,4.0,156.0,2022-05-07T07:59:35Z,https://github.com/qfgaohao/pytorch-ssd,1257.0
18,1.0,128,7,2019-06-28T15:04:54Z,381.0,0.0,Not Found,m4ll0k/BBTz,3.0,194.0,1246.0,0.0,7.0,2022-05-09T09:07:49Z,https://github.com/m4ll0k/BBTz,1246.0
19,1.0,20,3,2017-09-27T20:16:39Z,196.0,0.0,"BSD 3-Clause ""New"" or ""Revised"" License",salesforce/pytorch-qrnn,23.0,74.0,1239.0,0.0,20.0,2022-05-05T03:25:03Z,https://github.com/salesforce/pytorch-qrnn,1239.0
20,1.0,120,9,2018-11-26T09:37:19Z,267.0,0.0,Apache License 2.0,kakao/khaiii,5.0,33828.0,1238.0,0.0,76.0,2022-05-07T11:43:44Z,https://github.com/kakao/khaiii,1238.0
21,1.0,482,20,2012-08-29T10:00:58Z,417.0,0.0,Other,BurntSushi/nflgame,140.0,58383.0,1236.0,0.0,320.0,2022-04-21T22:43:04Z,https://github.com/BurntSushi/nflgame,1236.0
22,1.0,662,87,2014-09-29T16:54:42Z,209.0,0.0,Other,python/typing,88.0,1706.0,1238.0,5.0,673.0,2022-05-07T23:28:07Z,https://github.com/python/typing,1238.0
23,1.0,137,6,2018-12-15T17:16:27Z,240.0,0.0,GNU General Public License v3.0,bhavsec/reconspider,14.0,65815.0,1248.0,13.0,35.0,2022-05-09T08:58:46Z,https://github.com/bhavsec/reconspider,1248.0
24,1.0,194,8,2021-12-09T12:47:02Z,3040.0,0.0,Not Found,chen310/NeteaseCloudMusicTasks,32.0,1857.0,1233.0,7.0,153.0,2022-05-09T08:38:42Z,https://github.com/chen310/NeteaseCloudMusicTasks,1233.0
25,1.0,62,,2019-01-11T10:22:19Z,163.0,1.0,MIT License,learnbyexample/py_regular_expressions,0.0,3692.0,1234.0,6.0,2.0,2022-05-08T20:30:56Z,https://github.com/learnbyexample/py_regular_expressions,1234.0
26,1.0,835,7,2019-03-15T16:02:49Z,97.0,0.0,MIT License,BloodAxe/pytorch-toolbelt,3.0,2698.0,1234.0,16.0,23.0,2022-05-09T08:06:47Z,https://github.com/BloodAxe/pytorch-toolbelt,1234.0
