,allow_forking,commit_count,contributor_count,created_at,forks,github_pages,license,name,open_issues,size,star_count,topics_count,total_issue_count,updated_at,url,watchers_count
0,1.0,3990,72,2018-12-19T08:24:04Z,432.0,0.0,Apache License 2.0,gradio-app/gradio,125.0,75900.0,6850.0,14.0,604.0,2022-05-09T18:26:11Z,https://github.com/gradio-app/gradio,6850.0
1,1.0,1021,114,2011-07-27T17:38:47Z,1360.0,0.0,MIT License,PyMySQL/PyMySQL,29.0,1366.0,6884.0,2.0,602.0,2022-05-09T17:03:44Z,https://github.com/PyMySQL/PyMySQL,6884.0
2,1.0,360,10,2019-02-15T00:23:19Z,1265.0,0.0,Not Found,instillai/machine-learning-course,1.0,14145.0,6843.0,5.0,4.0,2022-05-09T12:46:12Z,https://github.com/instillai/machine-learning-course,6843.0
3,1.0,874,61,2015-01-18T20:29:42Z,504.0,0.0,Not Found,hellerve/programming-talks,2.0,1023.0,6831.0,3.0,21.0,2022-05-09T16:34:06Z,https://github.com/hellerve/programming-talks,6831.0
4,1.0,325,37,2014-12-24T15:20:23Z,573.0,0.0,ISC License,kennethreitz/records,66.0,212.0,6824.0,8.0,127.0,2022-05-08T16:09:02Z,https://github.com/kennethreitz/records,6824.0
5,1.0,130,24,2017-04-07T07:52:42Z,1005.0,0.0,Not Found,iGhibli/iOS-DeviceSupport,88.0,1438052.0,6827.0,0.0,139.0,2022-05-09T15:33:04Z,https://github.com/iGhibli/iOS-DeviceSupport,6827.0
6,1.0,62,3,2019-05-14T08:07:50Z,209.0,0.0,GNU General Public License v3.0,seemoo-lab/opendrop,22.0,168.0,6885.0,5.0,79.0,2022-05-09T17:37:06Z,https://github.com/seemoo-lab/opendrop,6885.0
7,1.0,614,40,2017-08-03T19:46:54Z,2296.0,0.0,MIT License,jwyang/faster-rcnn.pytorch,405.0,6389.0,6861.0,2.0,817.0,2022-05-09T07:47:46Z,https://github.com/jwyang/faster-rcnn.pytorch,6861.0
8,1.0,111,6,2016-12-07T11:28:16Z,2029.0,0.0,The Unlicense,wiseodd/generative-models,19.0,114.0,6831.0,8.0,64.0,2022-05-09T17:15:42Z,https://github.com/wiseodd/generative-models,6831.0
9,1.0,2800,79,2011-01-01T20:40:15Z,1551.0,0.0,GNU General Public License v2.0,laramies/theHarvester,14.0,6880.0,6756.0,10.0,327.0,2022-05-09T17:32:30Z,https://github.com/laramies/theHarvester,6756.0
10,1.0,2278,113,2012-09-03T22:51:40Z,412.0,0.0,Other,bup/bup,14.0,5697.0,6741.0,0.0,0.0,2022-05-09T15:12:22Z,https://github.com/bup/bup,6741.0
11,1.0,1043,20,2010-03-03T08:04:15Z,789.0,0.0,MIT License,ajenti/ajenti,12.0,35647.0,6731.0,7.0,1116.0,2022-05-09T14:35:46Z,https://github.com/ajenti/ajenti,6731.0
12,1.0,105,2,2019-06-19T22:55:01Z,1152.0,0.0,Apache License 2.0,ymcui/Chinese-BERT-wwm,0.0,16218.0,6932.0,10.0,215.0,2022-05-09T08:02:37Z,https://github.com/ymcui/Chinese-BERT-wwm,6932.0
13,1.0,454,25,2017-05-14T05:25:44Z,661.0,1.0,Apache License 2.0,kkroening/ffmpeg-python,362.0,4305.0,6721.0,0.0,541.0,2022-05-09T13:33:12Z,https://github.com/kkroening/ffmpeg-python,6721.0
14,1.0,9155,114,2013-04-23T15:40:33Z,381.0,0.0,Apache License 2.0,Nuitka/Nuitka,234.0,44021.0,6715.0,7.0,1316.0,2022-05-09T12:32:02Z,https://github.com/Nuitka/Nuitka,6715.0
15,1.0,150,2,2018-08-30T14:12:12Z,793.0,0.0,GNU General Public License v3.0,rwv/chinese-dos-games,90.0,49271.0,6769.0,2.0,211.0,2022-05-08T05:48:18Z,https://github.com/rwv/chinese-dos-games,6769.0
16,1.0,946,104,2020-01-23T18:35:18Z,794.0,1.0,MIT License,microsoft/DeepSpeed,471.0,22348.0,6704.0,9.0,849.0,2022-05-09T15:11:45Z,https://github.com/microsoft/DeepSpeed,6704.0
17,1.0,1363,87,2012-11-03T19:00:14Z,2233.0,0.0,GNU General Public License v3.0,tgalal/yowsup,399.0,1984.0,6704.0,0.0,2711.0,2022-05-09T14:01:25Z,https://github.com/tgalal/yowsup,6704.0
18,1.0,5661,275,2014-06-12T23:22:10Z,1708.0,0.0,Other,jupyterhub/jupyterhub,207.0,23089.0,6674.0,5.0,2092.0,2022-05-07T22:09:04Z,https://github.com/jupyterhub/jupyterhub,6674.0
19,1.0,5499,107,2018-08-02T17:56:45Z,687.0,1.0,GNU General Public License v3.0,mindsdb/mindsdb,51.0,164022.0,6678.0,15.0,908.0,2022-05-09T17:42:12Z,https://github.com/mindsdb/mindsdb,6678.0
