,allow_forking,commit_count,contributor_count,created_at,forks,github_pages,license,name,open_issues,size,star_count,topics_count,total_issue_count,updated_at,url,watchers_count
0,1.0,717,28,2014-08-31T14:53:12Z,193.0,0.0,"BSD 3-Clause ""New"" or ""Revised"" License",sashs/Ropper,27.0,2469.0,1435.0,6.0,90.0,2022-05-09T18:15:05Z,https://github.com/sashs/Ropper,1435.0
1,1.0,119,7,2019-03-20T13:50:27Z,352.0,0.0,MIT License,microsoft/Deep3DFaceReconstruction,84.0,145847.0,1462.0,4.0,194.0,2022-05-08T17:46:14Z,https://github.com/microsoft/Deep3DFaceReconstruction,1462.0
2,1.0,1643,33,2017-07-19T23:04:19Z,217.0,1.0,MIT License,pokepetter/ursina,34.0,27637.0,1434.0,4.0,207.0,2022-05-08T12:48:50Z,https://github.com/pokepetter/ursina,1434.0
3,1.0,28,,2017-12-07T01:49:30Z,282.0,0.0,Apache License 2.0,AlexHex7/Non-local_pytorch,27.0,12828.0,1438.0,7.0,45.0,2022-05-09T12:58:53Z,https://github.com/AlexHex7/Non-local_pytorch,1438.0
4,1.0,330,47,2013-09-05T13:55:21Z,317.0,1.0,"BSD 3-Clause ""New"" or ""Revised"" License",json-schema-org/understanding-json-schema,22.0,4440.0,1422.0,1.0,70.0,2022-05-01T17:36:24Z,https://github.com/json-schema-org/understanding-json-schema,1422.0
5,1.0,20,6,2017-11-23T03:53:15Z,453.0,0.0,Not Found,striver-ing/wechat-spider,46.0,2710.0,1470.0,0.0,59.0,2022-05-09T09:23:41Z,https://github.com/striver-ing/wechat-spider,1470.0
6,1.0,16973,328,2016-02-23T06:02:11Z,252.0,0.0,GNU General Public License v3.0,pymedusa/Medusa,279.0,193985.0,1439.0,11.0,5044.0,2022-05-09T14:01:53Z,https://github.com/pymedusa/Medusa,1439.0
7,1.0,271,48,2016-10-11T03:42:26Z,781.0,0.0,Apache License 2.0,line/line-bot-sdk-python,4.0,809.0,1429.0,4.0,176.0,2022-05-08T10:19:46Z,https://github.com/line/line-bot-sdk-python,1429.0
8,1.0,37,13,2019-05-07T12:51:08Z,376.0,0.0,MIT License,huggingface/transfer-learning-conv-ai,58.0,55.0,1432.0,9.0,97.0,2022-05-05T07:42:50Z,https://github.com/huggingface/transfer-learning-conv-ai,1432.0
9,1.0,25,3,2015-03-19T16:36:47Z,295.0,0.0,MIT License,jakubroztocil/cointrol,18.0,626.0,1418.0,12.0,22.0,2022-04-18T14:27:00Z,https://github.com/jakubroztocil/cointrol,1418.0
10,1.0,1195,76,2010-07-22T10:13:12Z,157.0,0.0,Other,getlogbook/logbook,63.0,1806.0,1419.0,0.0,175.0,2022-04-30T07:27:46Z,https://github.com/getlogbook/logbook,1419.0
11,1.0,63,2,2019-07-15T06:30:37Z,265.0,0.0,Apache License 2.0,ymcui/Chinese-XLNet,0.0,354.0,1439.0,5.0,65.0,2022-05-09T09:02:48Z,https://github.com/ymcui/Chinese-XLNet,1439.0
12,1.0,112,7,2011-10-10T04:17:51Z,444.0,0.0,Not Found,ocelma/python-recsys,8.0,142.0,1424.0,0.0,30.0,2022-05-06T09:11:50Z,https://github.com/ocelma/python-recsys,1424.0
13,1.0,21,3,2021-04-09T00:26:49Z,117.0,0.0,MIT License,Mukosame/Anime2Sketch,3.0,16947.0,1462.0,13.0,18.0,2022-05-08T07:05:00Z,https://github.com/Mukosame/Anime2Sketch,1462.0
14,1.0,588,82,2013-06-08T22:55:54Z,448.0,0.0,Other,eliben/pyelftools,64.0,9487.0,1430.0,0.0,181.0,2022-05-08T00:49:19Z,https://github.com/eliben/pyelftools,1430.0
15,1.0,8,,2019-04-01T13:24:30Z,384.0,0.0,MIT License,sshaoshuai/PointRCNN,138.0,452.0,1441.0,0.0,206.0,2022-05-09T12:20:23Z,https://github.com/sshaoshuai/PointRCNN,1441.0
16,1.0,316,4,2018-08-23T21:09:40Z,288.0,0.0,GNU General Public License v3.0,anouarbensaad/vulnx,24.0,569.0,1433.0,20.0,49.0,2022-05-07T01:17:12Z,https://github.com/anouarbensaad/vulnx,1433.0
17,1.0,33,,2019-04-22T12:27:35Z,368.0,0.0,Apache License 2.0,msgi/nlp-journey,0.0,10252.0,1430.0,15.0,5.0,2022-05-08T04:51:14Z,https://github.com/msgi/nlp-journey,1430.0
18,1.0,285,7,2014-05-27T18:13:09Z,275.0,0.0,Not Found,desaster/kippo,83.0,5268.0,1420.0,0.0,184.0,2022-05-04T06:51:16Z,https://github.com/desaster/kippo,1420.0
19,1.0,680,2,2020-02-14T11:18:33Z,253.0,0.0,Other,snooppr/snoop,1.0,121545.0,1423.0,20.0,0.0,2022-05-09T17:35:09Z,https://github.com/snooppr/snoop,1423.0
20,1.0,349,64,2012-07-22T10:41:02Z,373.0,0.0,"BSD 3-Clause ""New"" or ""Revised"" License",django-notifications/django-notifications,77.0,305.0,1426.0,4.0,0.0,2022-05-06T05:27:18Z,https://github.com/django-notifications/django-notifications,1426.0
21,1.0,340,47,2015-01-25T17:25:46Z,147.0,0.0,Other,garabik/grc,70.0,351.0,1424.0,0.0,0.0,2022-05-09T15:33:22Z,https://github.com/garabik/grc,1424.0
22,1.0,104,7,2019-03-30T18:11:46Z,216.0,0.0,GNU General Public License v3.0,eliemichel/MapsModelsImporter,62.0,46693.0,1507.0,0.0,0.0,2022-05-09T19:49:36Z,https://github.com/eliemichel/MapsModelsImporter,1507.0
23,1.0,109,7,2019-01-24T18:27:35Z,387.0,0.0,Other,dmis-lab/biobert,45.0,587.0,1446.0,0.0,0.0,2022-05-09T19:00:07Z,https://github.com/dmis-lab/biobert,1446.0
24,1.0,7886,141,2017-09-24T19:23:46Z,266.0,0.0,Other,SCons/scons,648.0,21820.0,1412.0,7.0,0.0,2022-05-08T03:01:24Z,https://github.com/SCons/scons,1412.0
