,allow_forking,commit_count,contributor_count,created_at,forks,github_pages,license,name,open_issues,size,star_count,topics_count,total_issue_count,updated_at,url,watchers_count
0,1.0,1117,16,2014-04-09T15:12:19Z,63.0,0.0,Apache License 2.0,itamarst/eliot,111.0,1813.0,961.0,14.0,302.0,2022-05-07T08:51:29Z,https://github.com/itamarst/eliot,961.0
1,1.0,1,,2015-11-11T20:42:20Z,324.0,0.0,GNU General Public License v3.0,AndroBugs/AndroBugs_Framework,16.0,0.0,959.0,0.0,29.0,2022-05-03T21:37:09Z,https://github.com/AndroBugs/AndroBugs_Framework,959.0
2,1.0,8979,138,2010-01-26T18:53:57Z,723.0,0.0,"BSD 3-Clause ""New"" or ""Revised"" License",mozilla/kitsune,69.0,140732.0,954.0,0.0,551.0,2022-05-08T05:11:44Z,https://github.com/mozilla/kitsune,954.0
3,1.0,157,5,2020-07-06T23:13:11Z,105.0,0.0,Apache License 2.0,google-research/torchsde,8.0,4418.0,968.0,9.0,48.0,2022-05-05T18:02:22Z,https://github.com/google-research/torchsde,968.0
4,1.0,317,50,2013-12-02T21:56:07Z,174.0,0.0,MIT License,josegonzalez/python-github-backup,37.0,443.0,962.0,1.0,99.0,2022-05-08T22:36:02Z,https://github.com/josegonzalez/python-github-backup,962.0
5,1.0,422,31,2021-01-27T16:16:37Z,181.0,0.0,GNU General Public License v3.0,EtteGit/EnragedRabbitProject,17.0,401506.0,987.0,6.0,37.0,2022-05-09T07:04:57Z,https://github.com/EtteGit/EnragedRabbitProject,987.0
6,1.0,9,4,2018-03-18T17:13:58Z,86.0,0.0,Not Found,mm-mansour/Fast-Pandas,2.0,1613.0,956.0,0.0,5.0,2022-05-07T02:11:59Z,https://github.com/mm-mansour/Fast-Pandas,956.0
7,1.0,1592,62,2013-04-09T14:07:42Z,266.0,0.0,MIT License,html5lib/html5lib-python,114.0,6810.0,967.0,0.0,245.0,2022-05-09T19:58:19Z,https://github.com/html5lib/html5lib-python,967.0
8,1.0,27,2,2016-02-07T14:52:47Z,354.0,0.0,Other,MatthieuCourbariaux/BinaryNet,21.0,48.0,958.0,0.0,35.0,2022-05-05T06:52:05Z,https://github.com/MatthieuCourbariaux/BinaryNet,958.0
9,1.0,142,32,2013-09-29T20:03:43Z,79.0,0.0,MIT License,thiderman/doge,5.0,157.0,953.0,4.0,26.0,2022-03-27T18:02:31Z,https://github.com/thiderman/doge,953.0
