,allow_forking,commit_count,contributor_count,created_at,forks,github_pages,license,name,open_issues,size,star_count,topics_count,total_issue_count,updated_at,url,watchers_count
0,1.0,531,24,2021-01-05T20:35:16Z,454.0,0.0,MIT License,lucidrains/DALLE-pytorch,107.0,12587.0,4256.0,6.0,249.0,2022-05-09T17:24:06Z,https://github.com/lucidrains/DALLE-pytorch,4256.0
1,1.0,3631,170,2012-12-15T21:20:51Z,353.0,0.0,Other,hylang/hy,80.0,6664.0,4243.0,6.0,1049.0,2022-05-09T08:11:29Z,https://github.com/hylang/hy,4243.0
2,1.0,168,23,2018-07-18T20:10:10Z,284.0,0.0,GNU Affero General Public License v3.0,stewartmcgown/uds,27.0,6353.0,4240.0,2.0,70.0,2022-05-09T04:05:39Z,https://github.com/stewartmcgown/uds,4240.0
3,1.0,490,12,2018-09-07T13:01:21Z,1032.0,1.0,MIT License,p-christ/Deep-Reinforcement-Learning-Algorithms-with-PyTorch,39.0,31584.0,4310.0,0.0,65.0,2022-05-08T13:50:54Z,https://github.com/p-christ/Deep-Reinforcement-Learning-Algorithms-with-PyTorch,4310.0
4,1.0,563,8,2018-06-26T21:41:31Z,1163.0,0.0,MIT License,dbolya/yolact,350.0,21708.0,4275.0,5.0,706.0,2022-05-09T14:47:32Z,https://github.com/dbolya/yolact,4275.0
5,1.0,311,51,2015-04-22T16:38:14Z,295.0,0.0,Apache License 2.0,bndr/pipreqs,117.0,356.0,4225.0,0.0,0.0,2022-05-09T11:48:00Z,https://github.com/bndr/pipreqs,4225.0
6,1.0,1480,140,2015-05-12T18:37:25Z,1126.0,0.0,Not Found,trustedsec/ptf,2.0,2887.0,4231.0,0.0,0.0,2022-05-09T15:32:10Z,https://github.com/trustedsec/ptf,4231.0
7,1.0,33,6,2017-01-23T06:05:21Z,919.0,0.0,MIT License,jcjohnson/pytorch-examples,8.0,63.0,4232.0,0.0,0.0,2022-05-08T08:28:34Z,https://github.com/jcjohnson/pytorch-examples,4232.0
8,1.0,1067,123,2015-01-27T15:01:01Z,303.0,0.0,MIT License,python-attrs/attrs,99.0,2282.0,4220.0,6.0,0.0,2022-05-09T13:46:15Z,https://github.com/python-attrs/attrs,4220.0
9,1.0,58,12,2017-07-07T22:44:16Z,892.0,0.0,Other,facebookresearch/DrQA,51.0,563.0,4214.0,0.0,0.0,2022-05-09T04:12:11Z,https://github.com/facebookresearch/DrQA,4214.0
10,1.0,140,12,2017-09-25T08:23:35Z,845.0,0.0,MIT License,chatopera/Synonyms,21.0,143899.0,4225.0,3.0,0.0,2022-05-09T08:28:29Z,https://github.com/chatopera/Synonyms,4225.0
11,1.0,1668,60,2019-05-26T11:24:22Z,936.0,0.0,GNU General Public License v3.0,yoshiko2/Movie_Data_Capture,29.0,11869.0,4235.0,9.0,0.0,2022-05-09T16:26:19Z,https://github.com/yoshiko2/Movie_Data_Capture,4235.0
12,1.0,244,7,2020-12-15T12:19:22Z,678.0,0.0,GNU General Public License v3.0,iperov/DeepFaceLive,1.0,384318.0,4210.0,7.0,0.0,2022-05-09T18:25:20Z,https://github.com/iperov/DeepFaceLive,4210.0
