,allow_forking,commit_count,contributor_count,created_at,forks,github_pages,license,name,open_issues,size,star_count,topics_count,total_issue_count,updated_at,url,watchers_count
0,1.0,1599,85,2013-03-13T22:56:39Z,222.0,0.0,MIT License,SoCo/SoCo,78.0,3277.0,1308.0,0.0,413.0,2022-05-07T21:37:32Z,https://github.com/SoCo/SoCo,1308.0
1,1.0,616,84,2016-09-13T20:57:28Z,219.0,0.0,MIT License,vimalloc/flask-jwt-extended,12.0,898.0,1306.0,4.0,338.0,2022-05-07T20:48:34Z,https://github.com/vimalloc/flask-jwt-extended,1306.0
2,1.0,1550,134,2013-09-11T01:53:07Z,366.0,0.0,"BSD 3-Clause ""New"" or ""Revised"" License",wtforms/wtforms,53.0,2672.0,1306.0,5.0,394.0,2022-05-09T17:52:46Z,https://github.com/wtforms/wtforms,1306.0
3,1.0,570,90,2020-03-25T16:03:30Z,260.0,0.0,Apache License 2.0,PyTorchLightning/lightning-bolts,43.0,4759.0,1304.0,7.0,311.0,2022-05-09T04:57:44Z,https://github.com/PyTorchLightning/lightning-bolts,1304.0
4,1.0,584,19,2019-11-22T22:13:57Z,296.0,0.0,MIT License,snap-stanford/ogb,7.0,4388.0,1326.0,4.0,209.0,2022-05-09T10:46:12Z,https://github.com/snap-stanford/ogb,1326.0
5,1.0,1233,57,2015-08-17T09:49:12Z,140.0,0.0,GNU General Public License v3.0,EnterpriseDB/barman,70.0,6532.0,1303.0,5.0,350.0,2022-05-05T01:16:01Z,https://github.com/EnterpriseDB/barman,1303.0
6,1.0,129,16,2016-08-31T07:35:15Z,365.0,0.0,Not Found,zwczou/weixin-python,8.0,136.0,1302.0,4.0,66.0,2022-05-07T13:32:29Z,https://github.com/zwczou/weixin-python,1302.0
7,1.0,36,4,2019-05-13T15:13:19Z,327.0,0.0,MIT License,ConnorJL/GPT2,17.0,736.0,1306.0,0.0,32.0,2022-05-06T11:26:22Z,https://github.com/ConnorJL/GPT2,1306.0
8,1.0,11,2,2015-07-29T12:01:26Z,500.0,0.0,MIT License,matthewearl/faceswap,17.0,11.0,1310.0,0.0,19.0,2022-05-07T08:55:33Z,https://github.com/matthewearl/faceswap,1310.0
9,1.0,297,30,2017-10-11T19:57:03Z,175.0,0.0,Apache License 2.0,tf-coreml/tf-coreml,66.0,640.0,1306.0,0.0,256.0,2022-05-04T11:46:17Z,https://github.com/tf-coreml/tf-coreml,1306.0
10,1.0,1221,23,2017-12-17T03:26:38Z,496.0,0.0,Other,jimmysong/programmingbitcoin,94.0,40301.0,1332.0,0.0,115.0,2022-05-09T12:44:02Z,https://github.com/jimmysong/programmingbitcoin,1332.0
11,1.0,379,9,2017-05-02T15:40:36Z,396.0,1.0,Apache License 2.0,DLTK/DLTK,12.0,19507.0,1304.0,16.0,31.0,2022-04-26T11:39:13Z,https://github.com/DLTK/DLTK,1304.0
12,1.0,150,8,2018-10-28T09:00:21Z,412.0,0.0,Not Found,Endermanch/MalwareDatabase,45.0,83802.0,1308.0,0.0,201.0,2022-05-09T19:53:45Z,https://github.com/Endermanch/MalwareDatabase,1308.0
13,1.0,51,,2020-10-23T06:15:30Z,494.0,0.0,Apache License 2.0,weiweidaolai212/BrainDamage,0.0,59.0,1295.0,0.0,0.0,2022-05-07T13:24:00Z,https://github.com/weiweidaolai212/BrainDamage,1295.0
14,1.0,49,8,2017-07-03T17:28:51Z,357.0,0.0,MIT License,s0md3v/Hash-Buster,18.0,46.0,1302.0,10.0,32.0,2022-05-08T16:26:45Z,https://github.com/s0md3v/Hash-Buster,1302.0
15,1.0,1428,209,2012-02-25T19:10:40Z,659.0,0.0,MIT License,sendgrid/sendgrid-python,35.0,2144.0,1299.0,4.0,0.0,2022-04-27T21:32:55Z,https://github.com/sendgrid/sendgrid-python,1299.0
16,1.0,304,33,2020-06-26T21:38:01Z,187.0,0.0,Apache License 2.0,tensorflow/recommenders,150.0,670.0,1301.0,4.0,0.0,2022-05-08T07:13:55Z,https://github.com/tensorflow/recommenders,1301.0
17,1.0,150,,2017-02-07T12:45:20Z,193.0,0.0,Not Found,SigmaQuan/Better-Python-59-Ways,23.0,297.0,1297.0,4.0,0.0,2022-05-07T07:46:11Z,https://github.com/SigmaQuan/Better-Python-59-Ways,1297.0
18,1.0,1121,9,2017-06-01T16:59:24Z,266.0,0.0,Other,AxeldeRomblay/MLBox,22.0,52434.0,1314.0,20.0,0.0,2022-05-08T05:32:50Z,https://github.com/AxeldeRomblay/MLBox,1314.0
19,1.0,159,4,2015-03-05T11:15:07Z,581.0,0.0,Not Found,XiphosResearch/exploits,10.0,2531.0,1304.0,10.0,0.0,2022-05-08T06:18:11Z,https://github.com/XiphosResearch/exploits,1304.0
20,1.0,7545,332,2014-11-26T20:57:03Z,663.0,0.0,Apache License 2.0,openstack/openstack-ansible,0.0,28024.0,1297.0,0.0,0.0,2022-05-05T06:13:11Z,https://github.com/openstack/openstack-ansible,1297.0
21,1.0,63,5,2017-05-04T15:07:18Z,336.0,0.0,MIT License,caogang/wgan-gp,31.0,40378.0,1311.0,2.0,0.0,2022-05-05T08:10:16Z,https://github.com/caogang/wgan-gp,1311.0
22,1.0,324,5,2014-09-19T14:00:16Z,88.0,0.0,MIT License,dthpham/butterflow,76.0,6551.0,1298.0,2.0,0.0,2022-05-08T13:42:12Z,https://github.com/dthpham/butterflow,1298.0
23,1.0,181,13,2016-09-09T08:54:49Z,395.0,0.0,MIT License,alexa-pi/AlexaPi,130.0,579.0,1301.0,5.0,0.0,2022-05-05T11:01:04Z,https://github.com/alexa-pi/AlexaPi,1301.0
24,1.0,161,11,2017-10-09T07:21:24Z,251.0,0.0,MIT License,Kaixhin/Rainbow,8.0,176.0,1314.0,2.0,0.0,2022-05-08T05:19:05Z,https://github.com/Kaixhin/Rainbow,1314.0
25,1.0,393,50,2013-09-30T20:33:52Z,141.0,0.0,Apache License 2.0,alanjds/drf-nested-routers,41.0,9177.0,1316.0,5.0,0.0,2022-05-08T08:21:16Z,https://github.com/alanjds/drf-nested-routers,1316.0
26,1.0,374,6,2019-07-10T21:08:32Z,56.0,0.0,"BSD 3-Clause ""New"" or ""Revised"" License",holzschu/a-shell,238.0,87576.0,1300.0,0.0,0.0,2022-05-09T10:14:41Z,https://github.com/holzschu/a-shell,1300.0
27,1.0,622,70,2012-06-23T10:54:34Z,401.0,0.0,MIT License,bernardopires/django-tenant-schemas,166.0,636.0,1308.0,0.0,0.0,2022-05-07T11:41:02Z,https://github.com/bernardopires/django-tenant-schemas,1308.0
28,1.0,46,2,2019-08-08T13:36:15Z,259.0,0.0,MIT License,megvii-model/ShuffleNet-Series,4.0,810.0,1313.0,0.0,56.0,2022-05-06T14:02:40Z,https://github.com/megvii-model/ShuffleNet-Series,1313.0
29,1.0,73,11,2016-04-28T09:11:29Z,512.0,0.0,MIT License,hunkim/word-rnn-tensorflow,33.0,564.0,1297.0,5.0,58.0,2022-04-20T00:53:51Z,https://github.com/hunkim/word-rnn-tensorflow,1297.0
30,1.0,1126,23,2017-11-15T15:38:46Z,383.0,1.0,MIT License,eleurent/highway-env,46.0,38834.0,1295.0,3.0,226.0,2022-05-09T18:31:00Z,https://github.com/eleurent/highway-env,1295.0
31,1.0,274,11,2015-11-18T13:43:34Z,327.0,0.0,MIT License,frol/flask-restplus-server-example,20.0,1542.0,1299.0,13.0,119.0,2022-05-09T04:51:57Z,https://github.com/frol/flask-restplus-server-example,1299.0
32,1.0,146,2,2019-04-09T07:17:05Z,378.0,0.0,MIT License,yongzhuo/nlp_xiaojiang,1.0,24490.0,1314.0,11.0,15.0,2022-05-08T10:47:29Z,https://github.com/yongzhuo/nlp_xiaojiang,1314.0
33,1.0,250,38,2020-04-12T12:28:12Z,149.0,0.0,GNU General Public License v3.0,fangfufu/Linux-Fake-Background-Webcam,15.0,7902.0,1323.0,7.0,105.0,2022-05-09T04:59:59Z,https://github.com/fangfufu/Linux-Fake-Background-Webcam,1323.0
34,1.0,349,8,2019-04-09T14:03:10Z,312.0,0.0,Apache License 2.0,xinntao/EDVR,121.0,2562.0,1310.0,3.0,199.0,2022-05-07T14:11:42Z,https://github.com/xinntao/EDVR,1310.0
35,1.0,2076,77,2014-10-17T13:37:02Z,473.0,0.0,Other,vlachoudis/bCNC,425.0,44407.0,1312.0,0.0,1262.0,2022-05-08T08:51:51Z,https://github.com/vlachoudis/bCNC,1312.0
36,1.0,515,34,2011-04-11T17:11:00Z,323.0,0.0,GNU General Public License v2.0,dstat-real/dstat,1.0,917.0,1293.0,6.0,91.0,2022-04-29T19:39:56Z,https://github.com/dstat-real/dstat,1293.0
37,1.0,931,18,2014-10-25T10:20:48Z,156.0,0.0,Other,IDSIA/brainstorm,27.0,1261.0,1293.0,0.0,84.0,2022-05-05T23:13:19Z,https://github.com/IDSIA/brainstorm,1293.0
38,1.0,70,14,2014-04-07T02:03:33Z,324.0,0.0,Not Found,lgandx/PCredz,7.0,130.0,1303.0,0.0,26.0,2022-05-09T09:15:05Z,https://github.com/lgandx/PCredz,1303.0
39,1.0,68,10,2016-08-09T14:07:57Z,386.0,0.0,Other,bamos/dcgan-completion.tensorflow,28.0,73309.0,1292.0,2.0,63.0,2022-04-19T06:18:39Z,https://github.com/bamos/dcgan-completion.tensorflow,1292.0
40,1.0,82,10,2020-03-28T14:37:40Z,255.0,0.0,Not Found,tata1661/FSL-Mate,6.0,721.0,1292.0,11.0,16.0,2022-05-09T01:56:36Z,https://github.com/tata1661/FSL-Mate,1292.0
41,1.0,31,2,2020-07-09T10:26:59Z,121.0,1.0,Other,ml-jku/hopfield-layers,0.0,25105.0,1304.0,0.0,14.0,2022-05-09T15:53:46Z,https://github.com/ml-jku/hopfield-layers,1304.0
42,1.0,489,57,2013-07-25T07:06:04Z,204.0,1.0,MIT License,chibisov/drf-extensions,76.0,1378.0,1292.0,0.0,193.0,2022-05-07T22:30:35Z,https://github.com/chibisov/drf-extensions,1292.0
43,1.0,123,21,2013-12-31T15:57:31Z,236.0,0.0,Other,elvanderb/TCP-32764,5.0,3075.0,1290.0,0.0,77.0,2022-05-01T02:22:00Z,https://github.com/elvanderb/TCP-32764,1290.0
44,1.0,145,13,2015-03-16T13:15:00Z,308.0,0.0,GNU General Public License v3.0,ShawnDEvans/smbmap,25.0,218.0,1307.0,0.0,45.0,2022-05-06T21:18:24Z,https://github.com/ShawnDEvans/smbmap,1307.0
45,1.0,28,4,2015-08-11T17:02:58Z,229.0,0.0,GNU General Public License v2.0,m57/dnsteal,4.0,95.0,1302.0,0.0,10.0,2022-05-09T09:30:18Z,https://github.com/m57/dnsteal,1302.0
46,1.0,36,4,2021-08-17T10:10:12Z,185.0,0.0,"BSD 2-Clause ""Simplified"" License",jonaslejon/malicious-pdf,0.0,30.0,1356.0,9.0,6.0,2022-05-09T20:21:27Z,https://github.com/jonaslejon/malicious-pdf,1356.0
47,1.0,143,11,2008-10-02T15:58:49Z,384.0,1.0,GNU General Public License v2.0,res0nat0r/gitosis,9.0,147.0,1295.0,2.0,0.0,2022-05-02T07:08:28Z,https://github.com/res0nat0r/gitosis,1295.0
48,1.0,16399,359,2010-08-23T08:48:29Z,231.0,0.0,Not Found,unknown-horizons/unknown-horizons,230.0,501081.0,1294.0,4.0,2381.0,2022-05-03T03:32:37Z,https://github.com/unknown-horizons/unknown-horizons,1294.0
49,1.0,259,5,2017-05-29T00:40:19Z,412.0,0.0,Not Found,Chris-Annin/AR2,7.0,116292.0,1292.0,0.0,26.0,2022-04-25T21:06:14Z,https://github.com/Chris-Annin/AR2,1292.0
50,1.0,1045,78,2016-06-06T17:20:44Z,187.0,0.0,Other,nithinmurali/pygsheets,39.0,2314.0,1292.0,7.0,360.0,2022-05-06T16:06:49Z,https://github.com/nithinmurali/pygsheets,1292.0
51,1.0,15,,2017-09-01T08:07:50Z,333.0,0.0,Apache License 2.0,fendouai/Awesome-TensorFlow-Chinese,0.0,34.0,1292.0,7.0,1.0,2022-05-09T11:23:34Z,https://github.com/fendouai/Awesome-TensorFlow-Chinese,1292.0
52,1.0,435,5,2018-03-15T07:08:43Z,771.0,0.0,MIT License,PacktPublishing/Advanced-Deep-Learning-with-Keras,1.0,734167.0,1289.0,6.0,18.0,2022-05-09T15:07:29Z,https://github.com/PacktPublishing/Advanced-Deep-Learning-with-Keras,1289.0
53,1.0,180,20,2011-08-01T21:18:34Z,251.0,0.0,"BSD 2-Clause ""Simplified"" License",stephenmcd/django-socketio,31.0,198.0,1289.0,0.0,98.0,2022-04-28T10:56:12Z,https://github.com/stephenmcd/django-socketio,1289.0
54,1.0,428,54,2018-11-01T02:18:34Z,97.0,0.0,MIT License,pandera-dev/pandera,98.0,1744.0,1319.0,18.0,397.0,2022-05-09T15:42:05Z,https://github.com/pandera-dev/pandera,1319.0
55,1.0,36,2,2019-10-21T21:03:12Z,283.0,0.0,"BSD 2-Clause ""Simplified"" License",HobbitLong/RepDistiller,25.0,62.0,1346.0,0.0,46.0,2022-05-09T07:04:17Z,https://github.com/HobbitLong/RepDistiller,1346.0
56,1.0,1519,75,2011-04-06T02:53:31Z,258.0,0.0,Other,inducer/pycuda,68.0,2916.0,1296.0,8.0,213.0,2022-05-07T19:23:20Z,https://github.com/inducer/pycuda,1296.0
57,1.0,89,29,2014-09-29T22:55:24Z,354.0,0.0,Other,wit-ai/pywit,16.0,111.0,1294.0,0.0,120.0,2022-05-09T11:35:40Z,https://github.com/wit-ai/pywit,1294.0
58,1.0,95,17,2017-11-13T20:18:08Z,61.0,0.0,Apache License 2.0,dropbox/pyannotate,37.0,182.0,1295.0,0.0,0.0,2022-05-07T17:18:41Z,https://github.com/dropbox/pyannotate,1295.0
59,1.0,867,19,2015-06-04T16:46:49Z,177.0,1.0,MIT License,agconti/cookiecutter-django-rest,4.0,4962.0,1286.0,8.0,0.0,2022-05-06T18:46:44Z,https://github.com/agconti/cookiecutter-django-rest,1286.0
60,1.0,80,4,2016-06-10T20:00:11Z,520.0,0.0,Not Found,jwasham/practice-python,0.0,389.0,1308.0,0.0,0.0,2022-05-06T14:05:08Z,https://github.com/jwasham/practice-python,1308.0
