,allow_forking,commit_count,contributor_count,created_at,forks,github_pages,license,name,open_issues,size,star_count,topics_count,total_issue_count,updated_at,url,watchers_count
0,1.0,575,73,2016-05-06T13:17:41Z,798.0,1.0,MIT License,mukulhase/WebWhatsapp-Wrapper,542.0,1544.0,1899.0,0.0,923.0,2022-05-09T01:46:27Z,https://github.com/mukulhase/WebWhatsapp-Wrapper,1899.0
1,1.0,351,29,2010-09-07T04:09:46Z,479.0,0.0,Other,achillean/shodan-python,16.0,424.0,1900.0,0.0,109.0,2022-05-09T02:18:44Z,https://github.com/achillean/shodan-python,1900.0
2,1.0,1214,39,2016-03-19T11:59:07Z,130.0,1.0,Other,muammar/mkchromecast,175.0,333569.0,1897.0,19.0,332.0,2022-05-09T10:58:44Z,https://github.com/muammar/mkchromecast,1897.0
3,1.0,153,16,2014-03-20T16:49:11Z,158.0,0.0,MIT License,Flolagale/mailin,62.0,620.0,1895.0,0.0,99.0,2022-04-27T14:26:28Z,https://github.com/Flolagale/mailin,1895.0
4,1.0,68,10,2019-03-16T14:28:00Z,544.0,0.0,MIT License,michuanhaohao/reid-strong-baseline,27.0,548.0,1923.0,0.0,204.0,2022-05-07T03:11:47Z,https://github.com/michuanhaohao/reid-strong-baseline,1923.0
5,1.0,585,42,2019-10-05T15:40:31Z,164.0,1.0,MIT License,fastapi-users/fastapi-users,2.0,7439.0,1895.0,7.0,199.0,2022-05-09T16:15:45Z,https://github.com/fastapi-users/fastapi-users,1895.0
6,1.0,1287,26,2017-12-04T12:42:54Z,468.0,1.0,GNU General Public License v3.0,archerysec/archerysec,34.0,68425.0,1900.0,11.0,234.0,2022-05-06T06:33:10Z,https://github.com/archerysec/archerysec,1900.0
7,1.0,407,69,2016-01-11T08:26:36Z,199.0,0.0,GNU General Public License v3.0,adrienverge/yamllint,96.0,613.0,1911.0,4.0,276.0,2022-05-09T01:48:47Z,https://github.com/adrienverge/yamllint,1911.0
8,1.0,160,8,2018-02-14T18:38:55Z,469.0,0.0,GNU General Public License v3.0,Marten4n6/EvilOSX,46.0,788.0,1894.0,11.0,116.0,2022-05-06T06:22:40Z,https://github.com/Marten4n6/EvilOSX,1894.0
9,1.0,545,17,2013-05-27T02:57:40Z,102.0,0.0,MIT License,vim-awesome/vim-awesome,82.0,4234.0,1906.0,0.0,146.0,2022-05-08T17:02:36Z,https://github.com/vim-awesome/vim-awesome,1906.0
10,1.0,774,95,2014-01-20T02:18:35Z,395.0,0.0,MIT License,pynamodb/PynamoDB,243.0,2899.0,1900.0,3.0,490.0,2022-05-08T16:40:22Z,https://github.com/pynamodb/PynamoDB,1900.0
11,1.0,142,17,2018-03-31T20:37:22Z,93.0,0.0,MIT License,mara/mara-pipelines,13.0,3339.0,1893.0,6.0,0.0,2022-05-06T11:58:52Z,https://github.com/mara/mara-pipelines,1893.0
12,1.0,184,20,2018-01-25T00:34:46Z,459.0,0.0,MIT License,rail-berkeley/rlkit,33.0,1057.0,1894.0,0.0,0.0,2022-05-09T07:05:37Z,https://github.com/rail-berkeley/rlkit,1894.0
13,1.0,655,70,2010-10-26T19:22:25Z,315.0,0.0,Not Found,xavierd/clang_complete,187.0,732.0,1899.0,0.0,0.0,2022-05-09T19:15:35Z,https://github.com/xavierd/clang_complete,1899.0
14,1.0,379,6,2020-05-03T18:05:53Z,92.0,0.0,MIT License,alfiopuglisi/guietta,9.0,1325.0,1894.0,0.0,0.0,2022-05-05T18:22:06Z,https://github.com/alfiopuglisi/guietta,1894.0
15,1.0,1028,142,2011-05-16T13:45:29Z,587.0,0.0,Apache License 2.0,xhtml2pdf/xhtml2pdf,128.0,46421.0,1893.0,0.0,0.0,2022-05-06T14:24:43Z,https://github.com/xhtml2pdf/xhtml2pdf,1893.0
16,1.0,1005,17,2018-11-05T12:58:04Z,271.0,0.0,MIT License,mljar/mljar-supervised,86.0,8772.0,1886.0,20.0,0.0,2022-05-09T08:53:16Z,https://github.com/mljar/mljar-supervised,1886.0
17,1.0,514,49,2017-01-10T07:28:18Z,607.0,0.0,MIT License,SeanNaren/deepspeech.pytorch,5.0,730.0,1888.0,0.0,0.0,2022-05-07T19:26:26Z,https://github.com/SeanNaren/deepspeech.pytorch,1888.0
18,1.0,478,41,2016-05-12T00:54:46Z,374.0,0.0,Apache License 2.0,johnwheeler/flask-ask,69.0,498.0,1884.0,7.0,0.0,2022-04-28T16:29:04Z,https://github.com/johnwheeler/flask-ask,1884.0
19,1.0,138,20,2015-09-01T10:50:32Z,434.0,0.0,MIT License,rsennrich/subword-nmt,4.0,242.0,1895.0,6.0,0.0,2022-05-01T15:38:09Z,https://github.com/rsennrich/subword-nmt,1895.0
