,allow_forking,commit_count,contributor_count,created_at,forks,github_pages,license,name,open_issues,size,star_count,topics_count,total_issue_count,updated_at,url,watchers_count
0,1.0,220,4,2019-03-27T02:52:43Z,879.0,0.0,Not Found,wkunzhi/Python3-Spider,3.0,43632.0,2239.0,13.0,21.0,2022-05-08T16:18:23Z,https://github.com/wkunzhi/Python3-Spider,2239.0
1,1.0,1103,29,2014-06-30T08:53:33Z,145.0,0.0,Apache License 2.0,presslabs/gitfs,66.0,2577.0,2215.0,3.0,228.0,2022-05-02T18:59:35Z,https://github.com/presslabs/gitfs,2215.0
2,1.0,293,23,2018-07-25T07:25:14Z,264.0,0.0,MIT License,openscopeproject/InteractiveHtmlBom,24.0,605.0,2265.0,4.0,246.0,2022-05-09T14:01:09Z,https://github.com/openscopeproject/InteractiveHtmlBom,2265.0
3,1.0,2112,135,2018-12-21T08:56:55Z,268.0,0.0,MIT License,strawberry-graphql/strawberry,263.0,6860.0,2220.0,12.0,467.0,2022-05-09T18:10:50Z,https://github.com/strawberry-graphql/strawberry,2220.0
4,1.0,1958,37,2015-11-16T09:25:53Z,143.0,0.0,Other,jupyter/nbdime,68.0,5392.0,2219.0,13.0,281.0,2022-05-07T08:46:06Z,https://github.com/jupyter/nbdime,2219.0
5,1.0,112,5,2018-12-16T02:14:19Z,483.0,0.0,Other,knazeri/edge-connect,89.0,1370.0,2224.0,7.0,159.0,2022-05-07T06:43:50Z,https://github.com/knazeri/edge-connect,2224.0
6,1.0,133,17,2017-10-06T21:22:47Z,779.0,0.0,Not Found,yasinkuyu/binance-trader,89.0,3999.0,2210.0,6.0,244.0,2022-05-09T15:17:35Z,https://github.com/yasinkuyu/binance-trader,2210.0
7,1.0,345,10,2017-02-18T03:03:38Z,721.0,0.0,Apache License 2.0,howie6879/owllook,18.0,11931.0,2231.0,14.0,85.0,2022-05-09T17:53:11Z,https://github.com/howie6879/owllook,2231.0
8,1.0,79,7,2019-12-12T00:01:28Z,464.0,0.0,Other,mkocabas/VIBE,93.0,15481.0,2251.0,10.0,227.0,2022-05-09T15:12:24Z,https://github.com/mkocabas/VIBE,2251.0
9,1.0,12476,471,2015-11-13T23:01:22Z,630.0,0.0,GNU General Public License v3.0,SickChill/SickChill,13.0,266105.0,2209.0,20.0,4998.0,2022-05-06T23:06:49Z,https://github.com/SickChill/SickChill,2209.0
10,1.0,16,2,2015-04-29T03:52:57Z,737.0,0.0,Not Found,lijiejie/GitHack,6.0,16.0,2203.0,0.0,11.0,2022-05-09T11:27:59Z,https://github.com/lijiejie/GitHack,2203.0
11,1.0,117,9,2013-07-07T00:42:27Z,459.0,0.0,Other,quokkaproject/quokka,74.0,11550.0,2203.0,12.0,425.0,2022-05-06T13:20:46Z,https://github.com/quokkaproject/quokka,2203.0
12,1.0,1488,39,2019-01-26T13:08:38Z,85.0,0.0,"BSD 2-Clause ""Simplified"" License",dry-python/returns,61.0,3908.0,2205.0,11.0,384.0,2022-05-09T07:56:25Z,https://github.com/dry-python/returns,2205.0
13,1.0,98,3,2016-08-17T08:16:56Z,507.0,1.0,GNU General Public License v3.0,LandGrey/pydictor,4.0,24239.0,2233.0,13.0,33.0,2022-05-09T14:19:46Z,https://github.com/LandGrey/pydictor,2233.0
14,1.0,5161,33,2012-06-22T14:24:02Z,479.0,0.0,Other,rafalp/Misago,66.0,82852.0,2198.0,7.0,1061.0,2022-05-08T21:13:55Z,https://github.com/rafalp/Misago,2198.0
15,1.0,1695,32,2017-06-14T13:05:48Z,399.0,1.0,MIT License,bethgelab/foolbox,21.0,11172.0,2216.0,8.0,344.0,2022-05-07T18:48:29Z,https://github.com/bethgelab/foolbox,2216.0
16,1.0,229,31,2014-12-10T06:55:25Z,134.0,0.0,MIT License,mewwts/addict,13.0,150.0,2217.0,6.0,73.0,2022-05-07T15:16:03Z,https://github.com/mewwts/addict,2217.0
17,1.0,1105,36,2011-07-05T00:24:23Z,315.0,0.0,MIT License,Diaoul/subliminal,126.0,15207.0,2194.0,0.0,812.0,2022-05-06T20:08:11Z,https://github.com/Diaoul/subliminal,2194.0
18,1.0,542,36,2014-07-15T02:15:19Z,507.0,0.0,MIT License,rlabbe/filterpy,55.0,1083.0,2233.0,0.0,198.0,2022-05-09T14:14:33Z,https://github.com/rlabbe/filterpy,2233.0
19,1.0,134,18,2019-12-02T14:26:04Z,480.0,0.0,Not Found,huawei-noah/Pretrained-Language-Model,66.0,19315.0,2255.0,5.0,157.0,2022-05-09T07:52:15Z,https://github.com/huawei-noah/Pretrained-Language-Model,2255.0
20,1.0,130,13,2017-02-04T06:22:59Z,262.0,0.0,MIT License,reiinakano/scikit-plot,24.0,3119.0,2202.0,6.0,58.0,2022-05-08T02:26:18Z,https://github.com/reiinakano/scikit-plot,2202.0
21,1.0,151,14,2014-12-14T15:37:29Z,862.0,0.0,MIT License,egrcc/zhihu-python,25.0,1968.0,2184.0,0.0,45.0,2022-05-09T01:46:55Z,https://github.com/egrcc/zhihu-python,2184.0
22,1.0,79,6,2016-03-12T06:26:47Z,514.0,0.0,Other,samjabrahams/tensorflow-on-raspberry-pi,72.0,275720.0,2184.0,3.0,151.0,2022-05-06T02:10:36Z,https://github.com/samjabrahams/tensorflow-on-raspberry-pi,2184.0
23,1.0,2233,64,2013-05-01T08:10:22Z,268.0,1.0,MIT License,lorien/grab,9.0,5790.0,2184.0,9.0,219.0,2022-05-08T22:00:57Z,https://github.com/lorien/grab,2184.0
24,1.0,77,7,2020-03-23T00:41:49Z,415.0,0.0,Not Found,geohot/corona,46.0,638.0,2198.0,1.0,33.0,2022-05-08T18:50:47Z,https://github.com/geohot/corona,2198.0
25,1.0,17,2,2015-09-01T16:31:42Z,505.0,0.0,MIT License,andersbll/neural_artistic_style,29.0,3227.0,2183.0,0.0,0.0,2022-05-07T12:14:09Z,https://github.com/andersbll/neural_artistic_style,2183.0
26,1.0,51,4,2020-11-17T15:36:25Z,274.0,0.0,Apache License 2.0,iPERDance/iPERCore,54.0,23502.0,2188.0,0.0,0.0,2022-05-08T07:43:03Z,https://github.com/iPERDance/iPERCore,2188.0
27,1.0,1913,58,2013-09-11T08:39:17Z,556.0,0.0,Other,flaskbb/flaskbb,37.0,14677.0,2190.0,5.0,0.0,2022-05-08T21:14:08Z,https://github.com/flaskbb/flaskbb,2190.0
28,1.0,1562,94,2013-09-17T17:36:44Z,449.0,0.0,Other,pexpect/pexpect,176.0,8912.0,2197.0,0.0,0.0,2022-05-09T12:45:39Z,https://github.com/pexpect/pexpect,2197.0
29,1.0,10317,120,2014-05-07T16:59:22Z,355.0,0.0,"BSD 3-Clause ""New"" or ""Revised"" License",holoviz/holoviews,873.0,28962.0,2180.0,3.0,0.0,2022-05-07T05:03:21Z,https://github.com/holoviz/holoviews,2180.0
30,1.0,2547,24,2020-06-16T21:24:57Z,307.0,0.0,Apache License 2.0,mandiant/capa,99.0,23727.0,2184.0,2.0,0.0,2022-05-09T11:04:02Z,https://github.com/mandiant/capa,2184.0
31,1.0,239,15,2010-08-28T09:16:17Z,373.0,1.0,MIT License,seb-m/pyinotify,84.0,4344.0,2183.0,0.0,0.0,2022-05-01T05:31:54Z,https://github.com/seb-m/pyinotify,2183.0
32,1.0,856,31,2013-09-10T10:16:35Z,365.0,0.0,Other,viewflow/viewflow,24.0,12696.0,2190.0,6.0,0.0,2022-05-08T20:47:54Z,https://github.com/viewflow/viewflow,2190.0
33,1.0,215,20,2015-02-27T22:53:56Z,3006.0,0.0,Not Found,buckyroberts/Source-Code-from-Tutorials,83.0,36606.0,2168.0,0.0,0.0,2022-05-09T13:40:49Z,https://github.com/buckyroberts/Source-Code-from-Tutorials,2168.0
34,1.0,5995,55,2014-02-18T07:43:31Z,358.0,0.0,Mozilla Public License 2.0,mozilla/MozDef,0.0,65127.0,2165.0,8.0,0.0,2022-05-05T07:57:37Z,https://github.com/mozilla/MozDef,2165.0
