,allow_forking,commit_count,contributor_count,created_at,forks,github_pages,license,name,open_issues,size,star_count,topics_count,total_issue_count,updated_at,url,watchers_count
0,1.0,74,7,2014-02-13T18:55:12Z,166.0,0.0,Apache License 2.0,KeepSafe/android-resource-remover,9.0,103.0,1274.0,0.0,46.0,2022-05-06T21:05:43Z,https://github.com/KeepSafe/android-resource-remover,1274.0
1,1.0,239,29,2020-05-25T22:53:26Z,218.0,0.0,Not Found,kelvins/awesome-mlops,6.0,206.0,1288.0,8.0,6.0,2022-05-09T17:05:55Z,https://github.com/kelvins/awesome-mlops,1288.0
2,1.0,631,17,2017-03-20T22:36:58Z,549.0,0.0,Other,TokenMarketNet/smart-contracts,47.0,2493.0,1273.0,10.0,91.0,2022-05-09T13:17:45Z,https://github.com/TokenMarketNet/smart-contracts,1273.0
3,1.0,731,95,2012-02-29T16:38:52Z,288.0,0.0,"BSD 3-Clause ""New"" or ""Revised"" License",wtforms/flask-wtf,34.0,1037.0,1271.0,6.0,0.0,2022-05-07T13:29:03Z,https://github.com/wtforms/flask-wtf,1271.0
4,1.0,699,67,2018-05-15T01:51:35Z,307.0,0.0,MIT License,fairlearn/fairlearn,168.0,77646.0,1270.0,13.0,0.0,2022-05-09T07:22:50Z,https://github.com/fairlearn/fairlearn,1270.0
5,1.0,967,72,2012-06-08T13:55:18Z,164.0,0.0,MIT License,vim-vdebug/vdebug,50.0,1248.0,1276.0,0.0,0.0,2022-04-28T05:40:55Z,https://github.com/vim-vdebug/vdebug,1276.0
6,1.0,2417,73,2013-02-16T04:27:05Z,209.0,0.0,MIT License,mdhiggins/sickbeard_mp4_automator,1.0,9473.0,1273.0,14.0,0.0,2022-05-08T19:05:49Z,https://github.com/mdhiggins/sickbeard_mp4_automator,1273.0
7,1.0,1139,26,2019-06-11T03:23:28Z,225.0,0.0,Apache License 2.0,PaddlePaddle/PGL,47.0,28425.0,1269.0,5.0,0.0,2022-05-07T05:38:47Z,https://github.com/PaddlePaddle/PGL,1269.0
8,1.0,137,2,2019-06-13T15:02:31Z,384.0,0.0,MIT License,yongzhuo/Keras-TextClassification,1.0,632.0,1297.0,20.0,0.0,2022-05-09T13:39:48Z,https://github.com/yongzhuo/Keras-TextClassification,1297.0
9,1.0,60,6,2019-11-28T06:35:58Z,395.0,0.0,Apache License 2.0,xuannianz/EfficientDet,0.0,1531.0,1280.0,6.0,0.0,2022-05-09T07:04:58Z,https://github.com/xuannianz/EfficientDet,1280.0
10,1.0,97,15,2016-01-23T09:20:02Z,136.0,0.0,MIT License,graphql-python/flask-graphql,40.0,395.0,1277.0,6.0,0.0,2022-05-09T01:25:48Z,https://github.com/graphql-python/flask-graphql,1277.0
11,1.0,46,4,2019-11-19T01:12:34Z,189.0,0.0,Other,sniklaus/3d-ken-burns,7.0,367.0,1285.0,5.0,0.0,2022-05-05T09:40:33Z,https://github.com/sniklaus/3d-ken-burns,1285.0
12,1.0,109,14,2019-08-19T12:43:56Z,277.0,0.0,Apache License 2.0,poodarchu/Det3D,17.0,3639.0,1286.0,8.0,0.0,2022-05-08T12:20:44Z,https://github.com/poodarchu/Det3D,1286.0
13,1.0,69,5,2020-02-13T11:00:19Z,113.0,0.0,Not Found,blackboxo/CleanMyWechat,8.0,311.0,1302.0,12.0,0.0,2022-05-09T13:25:15Z,https://github.com/blackboxo/CleanMyWechat,1302.0
14,1.0,3322,78,2014-09-08T23:29:28Z,286.0,0.0,Apache License 2.0,log2timeline/plaso,279.0,170225.0,1270.0,3.0,1831.0,2022-05-04T14:20:11Z,https://github.com/log2timeline/plaso,1270.0
15,1.0,952,112,2010-07-05T18:03:33Z,417.0,0.0,"BSD 3-Clause ""New"" or ""Revised"" License",bread-and-pepper/django-userena,71.0,2986.0,1264.0,0.0,0.0,2022-05-08T10:55:00Z,https://github.com/bread-and-pepper/django-userena,1264.0
16,1.0,156,2,2018-03-30T13:36:17Z,27.0,0.0,MIT License,blinker-iot/blinker-py,7.0,227.0,1277.0,10.0,15.0,2022-05-09T04:58:50Z,https://github.com/blinker-iot/blinker-py,1277.0
17,1.0,433,74,2013-01-17T20:08:57Z,579.0,0.0,Other,simple-salesforce/simple-salesforce,145.0,783.0,1287.0,4.0,328.0,2022-05-09T17:18:19Z,https://github.com/simple-salesforce/simple-salesforce,1287.0
18,1.0,218,39,2010-02-09T20:35:52Z,168.0,0.0,Other,dcramer/django-devserver,60.0,287.0,1269.0,0.0,67.0,2022-04-13T10:34:54Z,https://github.com/dcramer/django-devserver,1269.0
19,1.0,1514,78,2013-06-24T19:17:52Z,531.0,1.0,MIT License,richardkiss/pycoin,55.0,2914.0,1278.0,5.0,203.0,2022-05-08T00:44:16Z,https://github.com/richardkiss/pycoin,1278.0
20,1.0,66,8,2012-06-21T06:51:17Z,517.0,1.0,Apache License 2.0,michaelliao/sinaweibopy,14.0,31821.0,1266.0,0.0,52.0,2022-05-09T09:51:30Z,https://github.com/michaelliao/sinaweibopy,1266.0
21,1.0,6,,2017-11-05T20:34:49Z,203.0,0.0,MIT License,sc0tfree/mentalist,27.0,1275.0,1270.0,6.0,23.0,2022-05-07T09:48:23Z,https://github.com/sc0tfree/mentalist,1270.0
22,1.0,18,3,2019-07-23T03:29:59Z,326.0,0.0,MIT License,YonghaoHe/LFFD-A-Light-and-Fast-Face-Detector-for-Edge-Devices,47.0,47623.0,1272.0,0.0,103.0,2022-05-07T18:43:59Z,https://github.com/YonghaoHe/LFFD-A-Light-and-Fast-Face-Detector-for-Edge-Devices,1272.0
23,1.0,49,12,2016-01-29T05:34:49Z,809.0,0.0,MIT License,Jefferson-Henrique/GetOldTweets-python,177.0,46.0,1271.0,0.0,233.0,2022-05-06T17:11:33Z,https://github.com/Jefferson-Henrique/GetOldTweets-python,1271.0
24,1.0,764,90,2009-10-08T03:44:26Z,312.0,0.0,"BSD 3-Clause ""New"" or ""Revised"" License",SmileyChris/easy-thumbnails,82.0,903.0,1271.0,0.0,381.0,2022-04-30T22:50:31Z,https://github.com/SmileyChris/easy-thumbnails,1271.0
25,1.0,11,,2019-04-18T01:51:21Z,327.0,0.0,MIT License,zllrunning/face-parsing.PyTorch,26.0,3139.0,1316.0,6.0,38.0,2022-05-07T11:32:07Z,https://github.com/zllrunning/face-parsing.PyTorch,1316.0
26,1.0,398,12,2019-12-03T14:03:41Z,182.0,0.0,MIT License,Hackndo/lsassy,2.0,16352.0,1301.0,0.0,27.0,2022-05-06T14:49:51Z,https://github.com/Hackndo/lsassy,1301.0
27,1.0,22,,2012-10-27T23:50:10Z,241.0,0.0,Not Found,mothran/mongol,3.0,333.0,1265.0,0.0,4.0,2022-05-06T19:15:00Z,https://github.com/mothran/mongol,1265.0
28,1.0,126,10,2018-09-20T16:41:00Z,156.0,0.0,MIT License,torchgan/torchgan,19.0,24010.0,1267.0,10.0,44.0,2022-05-07T21:58:04Z,https://github.com/torchgan/torchgan,1267.0
29,1.0,26,8,2015-09-28T22:42:19Z,246.0,0.0,Apache License 2.0,deepmind/rc-data,3.0,1326.0,1266.0,0.0,13.0,2022-05-08T05:02:14Z,https://github.com/deepmind/rc-data,1266.0
30,1.0,237,7,2014-03-22T10:15:14Z,131.0,0.0,MIT License,tkem/cachetools,9.0,397.0,1297.0,0.0,202.0,2022-05-09T19:02:21Z,https://github.com/tkem/cachetools,1297.0
31,1.0,198,7,2017-04-08T04:01:25Z,302.0,0.0,Not Found,yuzhoujr/leetcode,26.0,666.0,1278.0,18.0,99.0,2022-05-09T09:25:45Z,https://github.com/yuzhoujr/leetcode,1278.0
32,1.0,374,26,2015-03-05T02:16:03Z,69.0,0.0,MIT License,srsudar/eg,11.0,1227.0,1273.0,0.0,44.0,2022-05-08T08:52:25Z,https://github.com/srsudar/eg,1273.0
33,1.0,2688,77,2015-12-04T15:12:55Z,204.0,1.0,MIT License,beancount/fava,78.0,11916.0,1264.0,3.0,799.0,2022-05-09T05:05:09Z,https://github.com/beancount/fava,1264.0
34,1.0,186,12,2017-02-27T13:58:20Z,47.0,0.0,MIT License,laike9m/pdir2,13.0,1925.0,1270.0,0.0,41.0,2022-05-09T01:55:35Z,https://github.com/laike9m/pdir2,1270.0
35,1.0,88,9,2013-09-15T06:34:48Z,146.0,1.0,Other,JackStouffer/Flask-Foundation,1.0,1513.0,1265.0,0.0,8.0,2022-05-01T14:32:11Z,https://github.com/JackStouffer/Flask-Foundation,1265.0
36,1.0,290,3,2018-01-05T01:05:51Z,190.0,0.0,MIT License,Nekmo/dirhunt,9.0,448.0,1276.0,8.0,97.0,2022-05-08T13:11:39Z,https://github.com/Nekmo/dirhunt,1276.0
37,1.0,316,6,2017-03-07T18:18:25Z,111.0,0.0,Apache License 2.0,reiinakano/xcessiv,22.0,9467.0,1261.0,7.0,34.0,2022-04-18T19:00:15Z,https://github.com/reiinakano/xcessiv,1261.0
38,1.0,411,3,2018-01-10T10:35:27Z,769.0,0.0,Not Found,githublitao/api_automation_test,18.0,32368.0,1270.0,5.0,80.0,2022-05-09T06:57:49Z,https://github.com/githublitao/api_automation_test,1270.0
39,1.0,554,22,2015-09-20T10:13:12Z,315.0,0.0,MIT License,ethereum/research,52.0,34844.0,1273.0,0.0,25.0,2022-05-09T15:23:14Z,https://github.com/ethereum/research,1273.0
40,1.0,36,12,2015-05-18T03:05:34Z,471.0,0.0,Not Found,realpython/dockerizing-django,28.0,23.0,1261.0,0.0,45.0,2022-05-01T02:33:43Z,https://github.com/realpython/dockerizing-django,1261.0
41,1.0,27,3,2017-06-01T06:23:57Z,435.0,0.0,Not Found,kingfengji/gcForest,36.0,119.0,1267.0,4.0,75.0,2022-05-08T15:41:07Z,https://github.com/kingfengji/gcForest,1267.0
42,1.0,58,24,2013-08-16T17:39:54Z,293.0,1.0,Other,googlearchive/PyDrive,90.0,1875.0,1263.0,3.0,179.0,2022-04-26T12:56:01Z,https://github.com/googlearchive/PyDrive,1263.0
43,1.0,8460,389,2010-12-31T03:02:47Z,854.0,0.0,Other,DataDog/dd-agent,188.0,44640.0,1259.0,8.0,1356.0,2022-05-05T09:32:25Z,https://github.com/DataDog/dd-agent,1259.0
