,allow_forking,commit_count,contributor_count,created_at,forks,github_pages,license,name,open_issues,size,star_count,topics_count,total_issue_count,updated_at,url,watchers_count
0,1.0,608,14,2015-06-13T18:13:34Z,424.0,0.0,Other,chrissimpkins/codeface,23.0,317804.0,5726.0,13.0,131.0,2022-05-28T09:25:42Z,https://github.com/chrissimpkins/codeface,5726.0
1,1.0,131,9,2021-07-08T18:48:08Z,87.0,0.0,Not Found,warpdotdev/Warp,729.0,85.0,5951.0,8.0,1353.0,2022-05-28T10:15:15Z,https://github.com/warpdotdev/Warp,5951.0
2,1.0,980989,,2019-05-21T22:25:19Z,669.0,0.0,Other,microsoft/WSL2-Linux-Kernel,132.0,1758561.0,5738.0,0.0,0.0,2022-05-28T08:58:49Z,https://github.com/microsoft/WSL2-Linux-Kernel,5738.0
3,1.0,1528,129,2013-05-09T04:21:35Z,2090.0,1.0,MIT License,python-visualization/folium,225.0,119068.0,5766.0,0.0,921.0,2022-05-28T01:24:36Z,https://github.com/python-visualization/folium,5766.0
4,1.0,89,4,2016-08-22T08:04:39Z,848.0,0.0,Apache License 2.0,Devlight/InfiniteCycleViewPager,56.0,279.0,5724.0,8.0,78.0,2022-05-26T03:23:28Z,https://github.com/Devlight/InfiniteCycleViewPager,5724.0
5,1.0,302,57,2014-07-22T14:00:21Z,1287.0,1.0,Not Found,arslanbilal/git-cheat-sheet,1.0,792.0,5764.0,4.0,18.0,2022-05-28T11:37:39Z,https://github.com/arslanbilal/git-cheat-sheet,5764.0
6,1.0,1305,74,2015-09-26T22:14:44Z,342.0,0.0,MIT License,mikefarah/yq,54.0,10099.0,5718.0,11.0,913.0,2022-05-28T00:02:34Z,https://github.com/mikefarah/yq,5718.0
7,1.0,146,23,2013-11-19T02:50:35Z,1352.0,0.0,MIT License,worldveil/dejavu,103.0,76344.0,5743.0,0.0,211.0,2022-05-28T00:07:17Z,https://github.com/worldveil/dejavu,5743.0
8,1.0,485,44,2013-11-14T11:58:23Z,962.0,0.0,Apache License 2.0,JakeWharton/u2020,14.0,9385.0,5720.0,0.0,82.0,2022-05-26T00:25:44Z,https://github.com/JakeWharton/u2020,5720.0
9,1.0,2443,30,2019-12-17T20:56:28Z,208.0,0.0,Apache License 2.0,plasma-umass/scalene,58.0,7611.0,5724.0,14.0,209.0,2022-05-27T22:04:13Z,https://github.com/plasma-umass/scalene,5724.0
10,1.0,4596,176,2013-12-12T03:54:00Z,2219.0,0.0,Apache License 2.0,aspnet/Mvc,0.0,72119.0,5713.0,1.0,5180.0,2022-05-27T17:23:44Z,https://github.com/aspnet/Mvc,5713.0
11,1.0,1434,39,2018-04-19T04:53:38Z,1032.0,0.0,GNU General Public License v3.0,HMBSbige/ShadowsocksR-Windows,12.0,15356.0,5727.0,4.0,0.0,2022-05-28T10:16:18Z,https://github.com/HMBSbige/ShadowsocksR-Windows,5727.0
12,1.0,147,45,2015-10-30T19:19:57Z,1863.0,1.0,MIT License,drivendata/cookiecutter-data-science,41.0,718.0,5784.0,6.0,128.0,2022-05-28T00:46:26Z,https://github.com/drivendata/cookiecutter-data-science,5784.0
13,1.0,1368,11,2020-06-21T13:48:40Z,360.0,0.0,GNU General Public License v3.0,khuedoan/homelab,6.0,1014.0,5734.0,12.0,40.0,2022-05-28T06:52:19Z,https://github.com/khuedoan/homelab,5734.0
14,1.0,232,40,2015-06-25T20:10:06Z,420.0,0.0,MIT License,vuejs/vue-class-component,80.0,1670.0,5717.0,0.0,444.0,2022-05-26T08:20:05Z,https://github.com/vuejs/vue-class-component,5717.0
15,1.0,297,13,2018-03-20T02:17:48Z,2266.0,0.0,Apache License 2.0,febsteam/FEBS-Shiro,8.0,12671.0,5719.0,8.0,171.0,2022-05-27T15:43:44Z,https://github.com/febsteam/FEBS-Shiro,5719.0
16,1.0,6894,109,2014-09-15T06:58:21Z,474.0,1.0,"BSD 3-Clause ""New"" or ""Revised"" License",brython-dev/brython,33.0,227044.0,5709.0,0.0,1589.0,2022-05-27T15:21:48Z,https://github.com/brython-dev/brython,5709.0
17,1.0,174,31,2013-11-22T15:25:33Z,281.0,0.0,GNU General Public License v3.0,Xfennec/progress,59.0,298.0,5717.0,3.0,101.0,2022-05-28T10:48:01Z,https://github.com/Xfennec/progress,5717.0
18,1.0,198,7,2017-06-27T10:00:02Z,1035.0,0.0,GNU General Public License v3.0,AloneMonkey/MonkeyDev,146.0,20217.0,5712.0,8.0,305.0,2022-05-27T17:11:45Z,https://github.com/AloneMonkey/MonkeyDev,5712.0
19,1.0,358,24,2017-05-25T10:35:26Z,2321.0,0.0,Other,wxiaoqi/Spring-Cloud-Platform,6.0,212270.0,5709.0,6.0,34.0,2022-05-28T09:01:59Z,https://github.com/wxiaoqi/Spring-Cloud-Platform,5709.0
20,1.0,40,9,2017-12-01T19:19:14Z,1279.0,0.0,Other,NVIDIA/pix2pixHD,214.0,57018.0,5771.0,9.0,274.0,2022-05-27T03:09:44Z,https://github.com/NVIDIA/pix2pixHD,5771.0
21,1.0,4164,77,2013-03-19T15:14:00Z,1109.0,0.0,GNU Affero General Public License v3.0,taigaio/taiga-back,190.0,22377.0,5709.0,3.0,701.0,2022-05-26T07:07:22Z,https://github.com/taigaio/taiga-back,5709.0
22,1.0,14422,364,2012-08-02T16:24:30Z,2731.0,0.0,MIT License,spesmilo/electrum,993.0,47784.0,5707.0,6.0,5775.0,2022-05-28T09:41:45Z,https://github.com/spesmilo/electrum,5707.0
23,1.0,1701,102,2016-08-22T19:39:05Z,456.0,0.0,MIT License,nicklockwood/SwiftFormat,179.0,387408.0,5735.0,0.0,934.0,2022-05-27T02:22:33Z,https://github.com/nicklockwood/SwiftFormat,5735.0
24,1.0,3295,59,2012-12-20T23:45:30Z,510.0,0.0,MIT License,koenbok/Framer,178.0,446667.0,5703.0,0.0,363.0,2022-05-27T04:40:37Z,https://github.com/koenbok/Framer,5703.0
25,1.0,334,11,2018-08-19T00:16:54Z,172.0,0.0,MIT License,pomber/code-surfer,43.0,11386.0,5707.0,11.0,67.0,2022-05-28T10:40:23Z,https://github.com/pomber/code-surfer,5707.0
26,1.0,932,171,2011-11-11T12:36:50Z,950.0,1.0,MIT License,mattn/go-sqlite3,108.0,43244.0,5720.0,3.0,659.0,2022-05-28T05:08:25Z,https://github.com/mattn/go-sqlite3,5720.0
