,allow_forking,commit_count,contributor_count,created_at,forks,github_pages,license,name,open_issues,size,star_count,topics_count,total_issue_count,updated_at,url,watchers_count
0,1.0,1806,43,2013-07-22T20:10:04Z,383.0,0.0,MIT License,PyWavelets/pywt,59.0,13371.0,1426.0,5.0,275.0,2022-05-09T08:50:04Z,https://github.com/PyWavelets/pywt,1426.0
1,1.0,1500,22,2014-09-20T21:47:26Z,265.0,0.0,MIT License,winpython/winpython,97.0,6256.0,1378.0,0.0,529.0,2022-05-02T06:49:49Z,https://github.com/winpython/winpython,1378.0
2,1.0,18,2,2017-08-09T20:04:28Z,317.0,0.0,Other,Po-Hsun-Su/pytorch-ssim,27.0,1212.0,1412.0,3.0,32.0,2022-05-09T14:42:34Z,https://github.com/Po-Hsun-Su/pytorch-ssim,1412.0
3,1.0,391,17,2014-08-08T14:58:37Z,482.0,0.0,"BSD 2-Clause ""Simplified"" License",doraemonext/wechat-python-sdk,6.0,876.0,1377.0,0.0,78.0,2022-04-21T05:43:14Z,https://github.com/doraemonext/wechat-python-sdk,1377.0
4,1.0,8247,143,2016-05-02T15:51:53Z,749.0,0.0,Apache License 2.0,hyperledger/sawtooth-core,27.0,31420.0,1380.0,4.0,25.0,2022-05-08T22:22:31Z,https://github.com/hyperledger/sawtooth-core,1380.0
5,1.0,190,2,2017-09-25T03:29:01Z,354.0,1.0,Apache License 2.0,shirosaidev/stocksight,8.0,3182.0,1406.0,17.0,0.0,2022-05-08T04:24:05Z,https://github.com/shirosaidev/stocksight,1406.0
6,1.0,278,6,2019-12-29T05:08:14Z,156.0,1.0,MIT License,minimaxir/aitextgen,105.0,1627.0,1415.0,0.0,0.0,2022-05-07T18:53:45Z,https://github.com/minimaxir/aitextgen,1415.0
7,1.0,73,16,2017-11-07T10:16:41Z,311.0,0.0,GNU General Public License v3.0,x0rz/phishing_catcher,27.0,68.0,1377.0,5.0,0.0,2022-05-04T13:17:54Z,https://github.com/x0rz/phishing_catcher,1377.0
8,1.0,973,14,2012-11-30T11:50:29Z,130.0,0.0,Other,ciromattia/kcc,77.0,27833.0,1403.0,0.0,0.0,2022-05-05T00:03:47Z,https://github.com/ciromattia/kcc,1403.0
9,1.0,876,46,2019-10-18T07:48:15Z,320.0,1.0,MIT License,asteroid-team/asteroid,41.0,5923.0,1380.0,7.0,0.0,2022-05-09T12:00:17Z,https://github.com/asteroid-team/asteroid,1380.0
10,1.0,874,12,2012-09-23T15:36:01Z,57.0,0.0,Other,rbanffy/3270font,17.0,18113.0,1398.0,9.0,0.0,2022-05-09T13:17:50Z,https://github.com/rbanffy/3270font,1398.0
11,1.0,28,6,2016-11-19T13:49:24Z,446.0,0.0,MIT License,dhwajraj/deep-siamese-text-similarity,29.0,1400.0,1371.0,0.0,0.0,2022-05-06T04:14:45Z,https://github.com/dhwajraj/deep-siamese-text-similarity,1371.0
