,allow_forking,commit_count,contributor_count,created_at,forks,github_pages,license,name,open_issues,size,star_count,topics_count,total_issue_count,updated_at,url,watchers_count
0,1.0,139,18,2019-01-29T08:28:55Z,487.0,0.0,Apache License 2.0,TuSimple/simpledet,43.0,1407.0,3010.0,3.0,255.0,2022-05-08T12:20:50Z,https://github.com/TuSimple/simpledet,3010.0
1,1.0,433,18,2014-09-03T10:35:57Z,122.0,0.0,"BSD 3-Clause ""New"" or ""Revised"" License",what-studio/profiling,17.0,633.0,2985.0,5.0,35.0,2022-05-03T01:49:04Z,https://github.com/what-studio/profiling,2985.0
2,1.0,1480,25,2011-04-21T03:06:38Z,382.0,1.0,Apache License 2.0,daviddrysdale/python-phonenumbers,5.0,70859.0,2988.0,0.0,142.0,2022-05-08T09:50:39Z,https://github.com/daviddrysdale/python-phonenumbers,2988.0
3,1.0,228,11,2016-10-08T20:42:56Z,838.0,0.0,GNU General Public License v3.0,cysmith/neural-style-tf,67.0,87286.0,3001.0,4.0,103.0,2022-05-09T10:10:28Z,https://github.com/cysmith/neural-style-tf,3001.0
4,1.0,462,40,2019-07-09T02:08:58Z,483.0,1.0,Other,uber/causalml,48.0,35750.0,2987.0,4.0,258.0,2022-05-09T16:50:58Z,https://github.com/uber/causalml,2987.0
5,1.0,318,11,2015-06-27T00:56:21Z,741.0,0.0,Not Found,P0cL4bs/WiFi-Pumpkin-deprecated,39.0,16814.0,2982.0,8.0,498.0,2022-05-06T13:31:15Z,https://github.com/P0cL4bs/WiFi-Pumpkin-deprecated,2982.0
6,1.0,1445,79,2017-02-10T01:17:35Z,219.0,1.0,Other,gpuweb/gpuweb,338.0,61892.0,2981.0,3.0,1205.0,2022-05-09T16:40:00Z,https://github.com/gpuweb/gpuweb,2981.0
7,1.0,208,3,2019-03-30T17:47:52Z,443.0,0.0,Apache License 2.0,tebelorg/RPA-Python,3.0,228.0,3005.0,7.0,370.0,2022-05-09T12:13:11Z,https://github.com/tebelorg/RPA-Python,3005.0
8,1.0,319,60,2015-01-02T21:21:20Z,331.0,0.0,MIT License,jsvine/markovify,12.0,606.0,2996.0,0.0,72.0,2022-05-09T14:36:40Z,https://github.com/jsvine/markovify,2996.0
9,1.0,3000,165,2010-08-28T21:44:16Z,467.0,0.0,GNU General Public License v3.0,overviewer/Minecraft-Overviewer,326.0,13308.0,2978.0,0.0,1490.0,2022-05-06T09:03:42Z,https://github.com/overviewer/Minecraft-Overviewer,2978.0
10,1.0,31,6,2020-03-15T18:42:11Z,485.0,0.0,Apache License 2.0,zhanghang1989/ResNeSt,56.0,390.0,2994.0,6.0,136.0,2022-05-09T09:59:30Z,https://github.com/zhanghang1989/ResNeSt,2994.0
11,1.0,3755,297,2011-09-18T18:08:28Z,913.0,0.0,MIT License,urllib3/urllib3,119.0,6190.0,2982.0,4.0,1000.0,2022-05-08T05:10:23Z,https://github.com/urllib3/urllib3,2982.0
12,1.0,427,19,2020-08-27T20:54:59Z,151.0,0.0,MIT License,nidhaloff/igel,5.0,19847.0,2980.0,18.0,46.0,2022-05-08T03:30:42Z,https://github.com/nidhaloff/igel,2980.0
13,1.0,128,62,2021-07-04T03:51:23Z,817.0,0.0,GNU Lesser General Public License v3.0,TechXueXi/TechXueXi,53.0,4793.0,2988.0,8.0,116.0,2022-05-09T14:30:28Z,https://github.com/TechXueXi/TechXueXi,2988.0
