,allow_forking,commit_count,contributor_count,created_at,forks,github_pages,license,name,open_issues,size,star_count,topics_count,total_issue_count,updated_at,url,watchers_count
0,1.0,60378,625,2010-05-27T14:47:40Z,1417.0,0.0,GNU General Public License v3.0,libretro/RetroArch,2427.0,362643.0,6631.0,3.0,6234.0,2022-05-26T09:44:01Z,https://github.com/libretro/RetroArch,6631.0
1,1.0,665,54,2012-04-13T03:59:44Z,1110.0,0.0,MIT License,zeroclipboard/zeroclipboard,85.0,3232.0,6628.0,10.0,469.0,2022-05-21T03:29:09Z,https://github.com/zeroclipboard/zeroclipboard,6628.0
2,1.0,6092,710,2013-05-29T22:56:40Z,3002.0,1.0,MIT License,Laravel-Lang/lang,3.0,20307.0,6629.0,16.0,124.0,2022-05-26T05:57:25Z,https://github.com/Laravel-Lang/lang,6629.0
3,1.0,8951,294,2017-09-11T00:18:46Z,953.0,0.0,Apache License 2.0,great-expectations/great_expectations,210.0,110926.0,6632.0,20.0,1268.0,2022-05-26T10:37:10Z,https://github.com/great-expectations/great_expectations,6632.0
4,1.0,2052,58,2019-01-23T15:21:28Z,1534.0,0.0,Other,wildfirechat/im-server,9.0,10819.0,6630.0,15.0,453.0,2022-05-26T10:15:30Z,https://github.com/wildfirechat/im-server,6630.0
5,1.0,196,15,2020-07-04T22:33:40Z,136.0,0.0,Other,noisetorch/NoiseTorch,25.0,4615.0,6629.0,7.0,243.0,2022-05-26T11:32:34Z,https://github.com/noisetorch/NoiseTorch,6629.0
6,1.0,8436,260,2012-12-31T12:20:57Z,1541.0,0.0,GNU Affero General Public License v3.0,OctoPrint/OctoPrint,258.0,49620.0,6635.0,5.0,3632.0,2022-05-26T06:49:26Z,https://github.com/OctoPrint/OctoPrint,6635.0
7,1.0,178,2,2017-07-28T01:49:49Z,2529.0,0.0,GNU General Public License v3.0,Exrick/xmall,24.0,110882.0,6638.0,8.0,39.0,2022-05-26T08:34:39Z,https://github.com/Exrick/xmall,6638.0
8,1.0,696,104,2016-05-01T14:59:21Z,1056.0,1.0,Other,open-power-workgroup/Hospital,44.0,7307.0,6623.0,0.0,142.0,2022-05-26T08:21:57Z,https://github.com/open-power-workgroup/Hospital,6623.0
9,1.0,4294,393,2014-01-25T19:58:30Z,1601.0,0.0,MIT License,kanboard/kanboard,210.0,82960.0,6628.0,5.0,3525.0,2022-05-26T10:58:44Z,https://github.com/kanboard/kanboard,6628.0
10,1.0,99,11,2015-06-24T15:09:02Z,778.0,1.0,MIT License,coodict/javascript-in-one-pic,16.0,22609.0,6630.0,0.0,30.0,2022-05-26T08:22:23Z,https://github.com/coodict/javascript-in-one-pic,6630.0
11,1.0,1055,51,2014-03-05T19:23:23Z,549.0,0.0,"BSD 3-Clause ""New"" or ""Revised"" License",lcobucci/jwt,11.0,1950.0,6647.0,4.0,316.0,2022-05-25T08:13:23Z,https://github.com/lcobucci/jwt,6647.0
12,1.0,122,4,2018-02-09T23:10:07Z,213.0,0.0,Not Found,octref/polacode,70.0,26618.0,6621.0,4.0,0.0,2022-05-26T08:19:38Z,https://github.com/octref/polacode,6621.0
13,1.0,631,75,2010-06-11T12:11:37Z,624.0,1.0,Not Found,aheckmann/gm,369.0,5376.0,6622.0,0.0,0.0,2022-05-25T08:00:49Z,https://github.com/aheckmann/gm,6622.0
14,1.0,136,21,2017-08-31T17:56:02Z,686.0,1.0,MIT License,cstack/db_tutorial,30.0,1060.0,6712.0,1.0,0.0,2022-05-26T09:39:08Z,https://github.com/cstack/db_tutorial,6712.0
