,allow_forking,commit_count,contributor_count,created_at,forks,github_pages,license,name,open_issues,size,star_count,topics_count,total_issue_count,updated_at,url,watchers_count
0,1.0,100,6,2017-10-11T15:39:02Z,1213.0,0.0,Apache License 2.0,givanz/VvvebJs,170.0,13194.0,4886.0,19.0,244.0,2022-05-28T11:04:58Z,https://github.com/givanz/VvvebJs,4886.0
1,1.0,100,2,2016-11-21T05:04:57Z,2124.0,0.0,Other,zhedahht/CodingInterviewChinese2,66.0,773.0,4839.0,0.0,79.0,2022-05-26T05:10:38Z,https://github.com/zhedahht/CodingInterviewChinese2,4839.0
2,1.0,355,21,2015-11-28T22:47:16Z,12761.0,0.0,Not Found,codebasics/py,90.0,201386.0,4919.0,14.0,55.0,2022-05-27T18:16:13Z,https://github.com/codebasics/py,4919.0
3,1.0,1711,130,2018-07-26T18:45:29Z,548.0,1.0,MIT License,microsoft/microsoft-ui-xaml,2688.0,168803.0,4809.0,9.0,5094.0,2022-05-28T02:54:55Z,https://github.com/microsoft/microsoft-ui-xaml,4809.0
4,1.0,340,56,2018-07-02T22:11:45Z,378.0,1.0,Apache License 2.0,airbnb/mavericks,42.0,38548.0,4817.0,0.0,314.0,2022-05-28T08:20:46Z,https://github.com/airbnb/mavericks,4817.0
5,1.0,36,17,2016-01-14T14:10:58Z,504.0,0.0,Not Found,tastejs/awesome-app-ideas,128.0,23.0,4808.0,0.0,12.0,2022-05-27T06:25:43Z,https://github.com/tastejs/awesome-app-ideas,4808.0
6,1.0,909,179,2009-06-18T15:54:54Z,2893.0,0.0,MIT License,chriskacerguis/codeigniter-restserver,2.0,4043.0,4814.0,0.0,755.0,2022-05-27T07:02:34Z,https://github.com/chriskacerguis/codeigniter-restserver,4814.0
7,1.0,7602,152,2011-08-16T14:43:17Z,678.0,0.0,Not Found,cplusplus/draft,607.0,238882.0,4806.0,0.0,2327.0,2022-05-27T15:45:00Z,https://github.com/cplusplus/draft,4806.0
8,1.0,95,25,2011-09-01T22:06:04Z,1020.0,1.0,Not Found,davatron5000/FitVids.js,36.0,97.0,4806.0,0.0,195.0,2022-05-26T13:25:26Z,https://github.com/davatron5000/FitVids.js,4806.0
9,1.0,878,200,2018-10-11T19:41:45Z,3649.0,1.0,Apache License 2.0,fastai/course-v3,44.0,269411.0,4811.0,7.0,156.0,2022-05-26T06:49:49Z,https://github.com/fastai/course-v3,4811.0
