,allow_forking,commit_count,contributor_count,created_at,forks,github_pages,license,name,open_issues,size,star_count,topics_count,total_issue_count,updated_at,url,watchers_count
0,1.0,8,3,2019-11-24T23:16:28Z,1119.0,1.0,Not Found,chiphuyen/machine-learning-systems-design,8.0,1415.0,6993.0,0.0,10.0,2022-05-26T08:46:21Z,https://github.com/chiphuyen/machine-learning-systems-design,6993.0
1,1.0,3010,58,2012-03-09T13:54:28Z,2004.0,0.0,MIT License,olton/Metro-UI-CSS,44.0,195545.0,6885.0,19.0,1548.0,2022-05-20T15:43:02Z,https://github.com/olton/Metro-UI-CSS,6885.0
2,1.0,6003,161,2011-08-25T18:59:32Z,439.0,1.0,Other,rr-debugger/rr,369.0,23684.0,6897.0,4.0,1684.0,2022-05-26T06:31:15Z,https://github.com/rr-debugger/rr,6897.0
3,1.0,917,57,2014-08-18T21:21:26Z,984.0,1.0,"BSD 3-Clause ""New"" or ""Revised"" License",google/re2,0.0,5051.0,6891.0,0.0,305.0,2022-05-26T09:20:32Z,https://github.com/google/re2,6891.0
4,1.0,1038,113,2020-03-15T02:16:02Z,3469.0,1.0,MIT License,covid19india/covid19india-react,38.0,195626.0,6880.0,7.0,1652.0,2022-05-26T08:27:11Z,https://github.com/covid19india/covid19india-react,6880.0
5,1.0,94,,2019-12-30T17:18:56Z,393.0,0.0,Not Found,EZFNDEV/EZFN-Lobbybot,25.0,1604.0,6876.0,10.0,22.0,2022-05-19T20:41:16Z,https://github.com/EZFNDEV/EZFN-Lobbybot,6876.0
6,1.0,4561,177,2014-01-15T05:45:17Z,684.0,0.0,Other,draios/sysdig,339.0,18068.0,6908.0,0.0,711.0,2022-05-21T11:11:52Z,https://github.com/draios/sysdig,6908.0
7,1.0,1300,137,2015-05-06T06:46:24Z,692.0,1.0,MIT License,malcommac/SwiftDate,66.0,27844.0,6915.0,8.0,529.0,2022-05-26T06:25:06Z,https://github.com/malcommac/SwiftDate,6915.0
8,1.0,455,14,2018-07-26T12:39:03Z,1151.0,0.0,Apache License 2.0,OpenFlutter/Flutter-Notebook,0.0,52523.0,6879.0,2.0,36.0,2022-05-26T07:55:37Z,https://github.com/OpenFlutter/Flutter-Notebook,6879.0
9,1.0,25832,219,2012-09-01T17:14:57Z,668.0,1.0,Vim License,macvim-dev/macvim,166.0,183219.0,6865.0,3.0,825.0,2022-05-25T13:22:14Z,https://github.com/macvim-dev/macvim,6865.0
10,1.0,228,38,2018-11-05T22:53:35Z,186.0,0.0,Other,sharkdp/hexyl,16.0,266.0,6868.0,5.0,78.0,2022-05-26T02:28:32Z,https://github.com/sharkdp/hexyl,6868.0
11,1.0,210,39,2018-11-08T09:25:49Z,792.0,0.0,MIT License,ffuf/ffuf,117.0,676.0,6922.0,4.0,342.0,2022-05-26T10:15:13Z,https://github.com/ffuf/ffuf,6922.0
12,1.0,79,10,2015-08-17T14:53:29Z,2417.0,0.0,Apache License 2.0,hongyangAndroid/okhttputils,217.0,17152.0,6860.0,0.0,0.0,2022-05-26T10:24:49Z,https://github.com/hongyangAndroid/okhttputils,6860.0
13,1.0,684,101,2013-11-19T01:01:48Z,516.0,1.0,Not Found,Gogh-Co/Gogh,19.0,36542.0,6864.0,8.0,0.0,2022-05-26T08:48:24Z,https://github.com/Gogh-Co/Gogh,6864.0
14,1.0,558,33,2014-12-24T22:04:11Z,674.0,0.0,MIT License,kishikawakatsumi/KeychainAccess,39.0,1508.0,6895.0,3.0,0.0,2022-05-26T09:17:53Z,https://github.com/kishikawakatsumi/KeychainAccess,6895.0
15,1.0,800,118,2019-06-10T07:16:37Z,1462.0,1.0,Other,chaitin/xray,236.0,35592.0,6863.0,7.0,0.0,2022-05-26T08:40:52Z,https://github.com/chaitin/xray,6863.0
16,1.0,56,6,2014-05-06T20:58:53Z,1057.0,0.0,MIT License,lukehaas/css-loaders,20.0,115.0,6876.0,0.0,0.0,2022-05-26T09:08:02Z,https://github.com/lukehaas/css-loaders,6876.0
17,1.0,89,8,2014-11-09T02:31:24Z,3894.0,0.0,MIT License,joelgrus/data-science-from-scratch,68.0,769.0,6947.0,0.0,0.0,2022-05-26T02:45:52Z,https://github.com/joelgrus/data-science-from-scratch,6947.0
18,1.0,5911,345,2020-07-27T23:55:54Z,1339.0,1.0,Other,airbytehq/airbyte,2734.0,191070.0,6854.0,18.0,0.0,2022-05-26T08:57:26Z,https://github.com/airbytehq/airbyte,6854.0
19,1.0,14456,154,2015-05-05T23:53:02Z,901.0,0.0,Other,transmission/transmission,521.0,102156.0,6855.0,0.0,0.0,2022-05-26T08:51:47Z,https://github.com/transmission/transmission,6855.0
20,1.0,108,15,2017-11-10T07:30:51Z,264.0,0.0,GNU Affero General Public License v3.0,dailydotdev/daily,44.0,10714.0,7084.0,7.0,0.0,2022-05-26T11:20:16Z,https://github.com/dailydotdev/daily,7084.0
21,1.0,1118,25,2019-07-05T15:04:30Z,432.0,1.0,MIT License,daybrush/moveable,189.0,44601.0,6863.0,10.0,0.0,2022-05-26T07:24:31Z,https://github.com/daybrush/moveable,6863.0
22,1.0,2449,15,2010-09-15T15:59:47Z,1729.0,1.0,Other,liuliu/ccv,89.0,384265.0,6848.0,0.0,0.0,2022-05-25T17:21:35Z,https://github.com/liuliu/ccv,6848.0
23,1.0,264,51,2014-08-19T03:45:59Z,460.0,0.0,Apache License 2.0,ReactiveX/RxKotlin,28.0,635.0,6862.0,2.0,104.0,2022-05-24T20:18:50Z,https://github.com/ReactiveX/RxKotlin,6862.0
24,1.0,308,64,2015-02-18T21:24:14Z,643.0,1.0,MIT License,LeaVerou/awesomplete,183.0,302.0,6855.0,0.0,327.0,2022-05-26T03:49:49Z,https://github.com/LeaVerou/awesomplete,6855.0
25,1.0,3528,234,2009-07-27T21:41:11Z,746.0,0.0,MIT License,middleman/middleman,9.0,23266.0,6848.0,2.0,1631.0,2022-05-25T21:40:00Z,https://github.com/middleman/middleman,6848.0
26,1.0,1043,116,2016-11-16T09:03:03Z,744.0,0.0,Apache License 2.0,vmware-archive/kubeless,200.0,84267.0,6846.0,7.0,668.0,2022-05-25T17:30:55Z,https://github.com/vmware-archive/kubeless,6846.0
27,1.0,2678,92,2012-11-19T01:54:25Z,936.0,0.0,GNU Lesser General Public License v2.1,visualfc/liteide,364.0,17417.0,6853.0,6.0,1074.0,2022-05-25T03:50:58Z,https://github.com/visualfc/liteide,6853.0
28,1.0,224,6,2016-01-09T08:01:32Z,807.0,0.0,MIT License,wuchangming/spy-debugger,103.0,7191.0,6857.0,4.0,166.0,2022-05-26T03:11:13Z,https://github.com/wuchangming/spy-debugger,6857.0
29,1.0,836,131,2012-02-01T01:11:49Z,1050.0,1.0,MIT License,faisalman/ua-parser-js,67.0,12298.0,6847.0,10.0,360.0,2022-05-26T09:51:57Z,https://github.com/faisalman/ua-parser-js,6847.0
30,1.0,264,28,2017-07-07T14:03:03Z,877.0,1.0,Apache License 2.0,PAIR-code/facets,80.0,23265.0,6853.0,2.0,152.0,2022-05-24T23:22:48Z,https://github.com/PAIR-code/facets,6853.0
31,1.0,111,6,2016-12-07T11:28:16Z,2032.0,0.0,The Unlicense,wiseodd/generative-models,19.0,114.0,6848.0,8.0,64.0,2022-05-26T07:12:27Z,https://github.com/wiseodd/generative-models,6848.0
32,1.0,2974,7,2020-03-24T23:41:39Z,3294.0,0.0,Other,nytimes/covid-19-data,80.0,6179237.0,6841.0,1.0,595.0,2022-05-24T21:58:37Z,https://github.com/nytimes/covid-19-data,6841.0
33,1.0,730,33,2014-11-21T11:02:10Z,1579.0,0.0,MIT License,abel533/Mapper,373.0,1918.0,6860.0,3.0,768.0,2022-05-26T02:17:45Z,https://github.com/abel533/Mapper,6860.0
34,1.0,874,61,2015-01-18T20:29:42Z,505.0,0.0,Not Found,hellerve/programming-talks,2.0,1023.0,6845.0,3.0,21.0,2022-05-25T20:03:13Z,https://github.com/hellerve/programming-talks,6845.0
35,1.0,112,2,2017-03-24T17:41:14Z,1024.0,0.0,Not Found,coells/100days,2.0,7410.0,6842.0,0.0,6.0,2022-05-25T14:23:23Z,https://github.com/coells/100days,6842.0
36,1.0,360,10,2019-02-15T00:23:19Z,1262.0,0.0,Not Found,instillai/machine-learning-course,1.0,14145.0,6846.0,5.0,4.0,2022-05-24T04:18:33Z,https://github.com/instillai/machine-learning-course,6846.0
37,1.0,732,66,2012-12-02T17:19:21Z,1075.0,0.0,MIT License,jsonmodel/jsonmodel,33.0,1637.0,6839.0,0.0,482.0,2022-05-26T01:20:17Z,https://github.com/jsonmodel/jsonmodel,6839.0
38,1.0,27235,785,2011-11-05T22:05:52Z,1943.0,0.0,MIT License,Sylius/Sylius,477.0,122653.0,6840.0,15.0,4430.0,2022-05-26T11:13:05Z,https://github.com/Sylius/Sylius,6840.0
39,1.0,303,14,2017-06-28T09:29:12Z,1002.0,0.0,MIT License,akveo/kittenTricks,15.0,107630.0,6853.0,7.0,148.0,2022-05-26T08:20:23Z,https://github.com/akveo/kittenTricks,6853.0
40,1.0,130,24,2017-04-07T07:52:42Z,1008.0,0.0,Not Found,iGhibli/iOS-DeviceSupport,89.0,1438052.0,6857.0,0.0,140.0,2022-05-26T08:39:57Z,https://github.com/iGhibli/iOS-DeviceSupport,6857.0
41,1.0,157,9,2017-07-14T04:07:08Z,1668.0,0.0,Apache License 2.0,crownpku/Awesome-Chinese-NLP,2.0,302.0,6857.0,2.0,5.0,2022-05-25T15:55:01Z,https://github.com/crownpku/Awesome-Chinese-NLP,6857.0
42,1.0,318,21,2022-01-05T17:11:30Z,662.0,1.0,Other,NVlabs/instant-ngp,35.0,173089.0,6841.0,12.0,367.0,2022-05-26T11:22:33Z,https://github.com/NVlabs/instant-ngp,6841.0
43,1.0,711,74,2012-01-30T06:26:13Z,531.0,1.0,Other,trentm/node-bunyan,270.0,1677.0,6837.0,0.0,481.0,2022-05-26T04:48:39Z,https://github.com/trentm/node-bunyan,6837.0
44,1.0,5811,104,2012-04-19T06:24:43Z,626.0,0.0,"BSD 3-Clause ""New"" or ""Revised"" License",elm/compiler,278.0,9868.0,6851.0,2.0,1612.0,2022-05-26T07:34:37Z,https://github.com/elm/compiler,6851.0
